id,memberID,img,groupID,selection_class,agenttype1,agenttype2,gender,last_name,first_name,other_name,birthday,birth_location_map,deathday,death_location,workplace,knows,shortbio,data_evaluation,authority_record,authority_organization,birth_location
556,StJR1789,,,2,1,2,1,Steiger,"(Johann) Rudolf, von",,1789-01-01 00:00:00,,1857-01-01 00:00:00,,,,"kämpf in verschiedenen Schweizerregimentern in Irland, Spanien",1,,,
557,StJR1818,,,4,1,4,1,Steiger,"(Johann) Rudolf, von",,1818-01-01 00:00:00,,1872-01-01 00:00:00,,,,kämpf in Schweizerregimenter in Napoli und Sizilien,1,,,
558,StR1801,,,2,1,1,1,Steiger,Jakob Robert  ,,1801-01-01 00:00:00,,1862-01-01 00:00:00,"Luzern, Switzerland","Geuensee, Switzerland",,radikaler Führer,4,D4206,0,
559,StC1742,,,2,1,3,2,Stein,"Charlotte, von",,1742-01-01 00:00:00,,1827-01-01 00:00:00,"Weimar, Germany","Eisenach, Germany",,[She] was a lady-in-waiting at the court in Weimar and a close friend to both Friedrich Schiller. (Wikipedia),4,5073680,0,
561,StKE1803,,,1,1,2,1,Steiner,Karl Eduard,,1803-01-01 00:00:00,,1870-01-01 00:00:00,"Winterthur, Switzerland","Winterthur, Switzerland",,"Nordost-Bahn 1853 bis zu seinem Tod 1870 Mitglied des Verwaltungsrats, zuerst als Vizepräsident und ab 1858 als Präsident.",4,D7323,0,
563,StExxxx,,,2,1,3,1,Stettler,Eduard,,,,,,,,Sarnerbund,1,,,
564,StKLxxxx,,,2,1,3,1,Stettler,Karl Ludwig,,,,,,,,Sarnerbund; Hauptmann,1,,,
565,SvRkxxxx,,,2,1,3,1,Stettler von Rodt,Karl,,,,,,,,gründet  Evangelischen Gesellschaft,1,,,
566,StA1785,,,3,1,5,2,Stolberg von Witzleben,"Agnes, von",,1785-01-01 00:00:00,,1848-01-01 00:00:00,na,na,,Married to Friedrich Leopold zu Stolberg-Stolberg ,2,na,0,
567,StA1892,,,4,1,4,2,Storni,Alfonsina,,1892-01-01 00:00:00,,1938-01-01 00:00:00,"Mar del Plata, Argentina","Sala Capriasca, Switzerland",,Swiss poet.,4,90658830,0,
568,StDF1808,,,1,1,1,1,Strauss,David Friedrich,,1808-01-01 00:00:00,,1874-01-01 00:00:00,,,,"Dr. Erziehungsrat, Professor für Dogmatik Universität Zürich",1,,,Zürich
569,StA1824,,,3,1,5,2,Struve,Amalia,,1824-01-01 00:00:00,,1862-01-01 00:00:00,,Düsar,,"""She married in 1845 Gustav Struve (1805-1870) and participated at her husband's side at the Heckerzug, in September 1848. Her unusual appearance - she wore occasionally pants, - made her the target of sexist ridiculization. For her attempts to persuade the local women to support the revolution, she was imprisioned from September 1848 to April 1849 in Freiburg"".",2,na,0,
570,StUnHxxxx,,,2,1,3,1,Studer-Unholz,Heinrich,,,,,,,,,1,,,
573,StJ1500,,,4,1,4,1,Stupmpf,Johannes,,1500-01-01 00:00:00,,,,,,"Swiss chronicle (1547)(Stumpf, 1548) (Schweizerchronik) commented by Aegidius Tschudi  - defined as “Sagenerzähler und Sagensammler der Schweiz“ (Schenda, 1988); Gmeiner loblicher Eydgnoschaft stettet, landen und völkeren Chronik (1548) – basis for 18th Century Josias Simmler „de re publica Helvetiorum“ / „Regiment Gemeiner loblicher Eydgnoschaft” – both Vadian and Tschudi try to influence Stumpf’s historiography in favor of their version – result is an unsatisfying compromise – according Peyer a “typical eigenössischer Vorgang” (Peyer, 1985)",1,,,
574,StRxxxx,,,2,1,3,1,Stürler,Rudolf,,,,,,,,Sarnerbund; Hauptmann,1,,,
575,StJ1801,,,1,1,2,1,Stutz,Jakob,,1801-01-01 00:00:00,,1877-01-01 00:00:00,,,,"Sohn von Kleinbauern, Volksdichter",1,,,Isikon
577,SuJ1800,,,2,1,2,1,Sulzberger,Johannes,,1800-01-01 00:00:00,,1875-01-01 00:00:00,,,,,1,,,
578,SuE1789,,,1,1,3,1,Sulzer,Eduard,,1789-01-01 00:00:00,,1857-01-01 00:00:00,,,,,1,,,
579,SuJF1735,,,1,1,3,1,Sulzer,Johann Friedrich   ,,1735-01-01 00:00:00,,1814-01-01 00:00:00,,,,,1,,,
580,SuMF1701,,,2,1,3,1,Sulzer,Melchior Friedrich,,1701-01-01 00:00:00,,1853-01-01 00:00:00,Albisbrunn,Winterthur,,"Regierungsrat 1831–1850, 1791, 1853.",4,1051855659,0,
581,SuJJ1806,,,2,1,2,1,Sulzer-Hirzel,Johann Jakob,,1806-01-01 00:00:00,,1883-01-01 00:00:00,,,,,1,,,Gründet mit seinem Bruder Salomon die weltbekannte Firma Gebrüder Sulzer in Winterthur (Maschinenbau)
582,SoNeK1778,,,2,1,2,2,Sulzer-Neufer(t),Katharina,,1778-01-01 00:00:00,,1858-01-01 00:00:00,Winterthur*,Winterthur*,,"She was the co-founder of the Sulzer Corporation. Appeared in the biography ""Konzernmutter"", there is a Katharina-Sulzer-Platz in Winterthur.",2,na,0,Winterthur
583,SuRxxxx,,,2,1,3,1,Sutermeister,Rudolf,,,,,,,,,1,,,
584,SyHxxxx,,,3,1,5,1,Sybel,"Heinrich, von",,,,,,,,"die neueren Darstellungen der deutschen Kaiserzeit (1859), die deutsche Nation und das Kaiserreich (1862), Entstehung des deutschen Königthums (1844) – conflict between confessional and political motives (Metzger, 2011) (p. 173)",1,,,
585,TaeArS1889,,,4,1,4,2,Taeuber-Arp,Sophie,,1889-01-01 00:00:00,,1943-01-01 00:00:00,na,na,,Swiss artist,2,na,0,
586,TaJ1950,,,3,1,5,1,Tanner,Jakob,,1950-01-01 00:00:00,,,,,,"Schweizer Historiker, Uni Zürich",1,,,
587,TaE 1868,,,3,1,5,1,Tatarinof,Eugen,,1868-01-01 00:00:00,,1983-01-01 00:00:00,,,,Schweizer Historiker,1,,,
588,TaMu0000,,,2,1,6,1,Tavel-Mutach,,,,,,,,,Coronel in Bavarian (mercenary services) [Oberst in bayrischen Diensten].,2,na,0,
589,Th1805,,,2,1,2,1,Theiler,,,1805-01-01 00:00:00,,,,,,"Vikar, steht zur Wahl im Dreiervorschlag 1837",1,,,
590,ToBrAB1790§,,,2,1,3,2,Tobler,Anna Barbara,,,,1826-01-01 00:00:00,na,na,,First wife of Heinrich Weiss,2,na,0,Fehraltorf
591,ToS1794,,,1,1,3,1,Tobler,Salomon,,1794-01-01 00:00:00,,1878-01-01 00:00:00,,,,"Pfarrer, Dichter",1,,,Zürich/Zürich
592,ToTxxxx,,,2,1,6,1,Tobler,Titus,,,,,,,,,1,,,
593,TrJJ1822,,,2,1,2,1,Treichler,Johann Jakob,,1822-01-01 00:00:00,,1906-01-01 00:00:00,,,,,1,,,
594,TrH1834,,,3,1,5,1,Treitschke,"Heinrich, von",,1834-01-01 00:00:00,,1896-01-01 00:00:00,"Berlin, German Empire","Dresden, Kingdom of Saxony",,Luther und die deutsche Nation (1883),4,95211206,0,
595,TrIPV1780,,,2,1,3,1,Troxler,Ignaz P.V.,,1780-01-01 00:00:00,,1866-01-01 00:00:00,,,,"Jurist, ganzheitlicher Arzt, Pädagoge, neben Zschokke der Schweizer Publizist",1,,,
596,TrJ xxxx,,,3,1,5,1,Troxler,Joseph,,,,,,,,"Illustrierte Schweizer Geschichte für Sekundar- und Mittelschulen (1923) – loyality within the Catholic community („innerkatholische Loyalität) vs. the Protestant Swiss as explanation for parallels between the constitution of the Nation-state and the Sonderbunds War (Metzger, 2011) (p. 175) ",1,,,
597,TrD1813,,,2,1,3,2,Trudel,Dorothea,,1813-01-01 00:00:00,,1862-01-01 00:00:00,"Männedorf, Zürich, Switzerland","Hombrechtikon, Zürich, Switzerland",,Pietist healer and preacher.,4,59877442,0,
598,Ts1470§,,,2,1,5,1,Tschachtlan,,,,,,,,,Bern Chronik (1470),1,,,
599,TsAe1505,,,2,1,5,1,Tschudi,Aegidius,,1505-01-01 00:00:00,,,,,,"Chronicon Helveticum (1534-1536) writes down the oral tradition of Wilhelm Tell and converts the tale into a saga, “invents” the date of events - Gallia comata (1554) – first map of Switzerland published 1538 in Alpisch Rhetia – combines political positions and historiography (!) (vs. other historiographers who write at the order of kings), was actively involved in the “Glarner Handel” and failed – creates the myth of the liberation history of Switzerland. – believes in an ancient liberty of the Helvetii (Peyer, 1985) – deconstruction of founding legend (Beck, 1980; Brändli, 2004; Stettler, 2004) see also (Erscheinungsformen kultureller Prozesse: Jahrbuch 1988 des Sonderforschungsbereichs “Übergänge und Spannungsfelder zwischen Mündlichkeit und Schriftlichkeit,” 1990)",1,,,
600,TuR1961,,,3,1,5,1,Tuchtenhagen,Ralph,,1961-01-01 00:00:00,,,,Karlsruhe,,"In his inaugural lecture for his position at the philosophical faculty of the Humboldt-University Berlin, Tuchenthagen localises Switzerland culturally as a country of the European north (Tuchtenhagen, 2011), based on the definition of the “North” in the 18th Century (p. 13) 
(by this time Switzerland was in a very narrow relation with England, Sweden and Russia. Today Switzerland is not anymore in the North but in Central Europe and Russia has fallen out of Europe -> see the Russian arch – TH)...",4,12483925,0,
601,TuA1875,,,2,1,2,2,Tumarkin,Anna,,1875-01-01 00:00:00,,1951-01-01 00:00:00,na,na,,First female professor at the University of Bern.,2,na,0,
602,UeB1806,,,2,1,1,1,Übel,Bruno,,1806-01-01 00:00:00,,1840-01-01 00:00:00,,,,Major,1,,,Hoya bei Eisleben/Herrliberg
603,Ulxxxx,,,2,1,1,1,Ulrich,,,,,,,,,Philologe am Carolinum,1,,,
604,UnFH1806§,,,3,1,5,2,Unger ,Friederike Helene,,,,,na,na,,"Wrote Die Franzosen in Berlin, oder Serene an Clementinen in den Jahren 1806. 7. 8",2,na,0,
605,UnCxxxx,,,2,1,3,1,Ungerich,Caspar,,,,,,,,Gichteler (Neugläubiger),1,,,Dietikon
606,UsJM1763,,,1,1,3,1,Usteri,Johann Martin,,1763-01-01 00:00:00,,1827-01-01 00:00:00,,,,"Dichter, Maler und Zeichner, freund von Heinrich Eschers Vater",1,,,Zürich/Rapperswil
607,Usteri1769,,,2,1,3,1,Usteri,Leonhard,,1769-01-01 00:00:00,,1853-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Philologe am Carolinum (Hebräisch),4,42612272,0,
608,UsP1768,,,1,1,3,1,Usteri,Paul  ,,1768-01-01 00:00:00,,1831-01-01 00:00:00,,,,"Staatsrat, Publizist",1,,,Zürich/Zürich
609,VeL1820,,,2,1,2,1,Vela,Luigi,,1820-01-01 00:00:00,,,,,,,1,,,
610,ViKeG1910,,,2,1,3,2,Villiger-Keller,Gertrud,,1910-01-01 00:00:00,,,na,na,,,2,na,0,
611,ViM1860,,,2,1,3,2,Villinger,Marie,,1860-01-01 00:00:00,,1946-01-01 00:00:00,"Schwanden, Glarus, Switzerland",Geissingen b. Baden,,Participated in the workers movement.,2,na,0,
612,ViAxxxx,,,2,1,3,1,Vinet,Alexandre,,,,,,,,"Theologe, gegen Freisinnige Kontrolle über Kirche, daher für Trennung Kirche-Staat",1,,,
613,ViExxxx,,,3,1,5,1,Vischer,Eduard,,,,,,,,wrote B.G. Niebuhr und die Revolution,1,,,
614,VoFxxxx,,,2,1,3,1,Vogel,Friedrich,,,,,,,,,1,,,
615,VoPxxxx,,,3,1,5,1,Vogelsanger,Peter,,,,,,,,Historiographer of the Imperial Abbey of Fraumünster (Zürich).,1,,,
616,VoJ1749,,,3,1,5,2,Voigts,"Jenny, von","born Möser, Johanne Wilhelmine Juliane ",1749-01-01 00:00:00,,1814-01-01 00:00:00,"Melle, Germany","Osnabrück, Germany",,Was a German writer.,4,62327551,0,
617,VoJxxxx,,,2,1,3,1,Vollenweider,Johann,,,,,,,,Gichteler (Neugläubiger),1,,,Auslikon
618,VdRECC1754,,,3,1,5,2,Von der Recke,Elisabeth Charlotte Constanzia ,,1754-01-01 00:00:00,,1833-01-01 00:00:00,na,na,,"actually Elisabeth Charlotte Constanzia von der Recke (1754-1833) - Aufzeichnungen und Briefe aus ihren Jugendtagen, Band 1; Tagebücher und Briefe aus ihren Wanderjahren, Band 2 – French Revolution as a negative model and the promise of liberty as a lie (Vahsen, 2000) (p.48).",2,na,0,
619,vHaKL1768,,,2,1,2,1,von Haller,Karl Ludwig,,1768-01-01 00:00:00,,1854-01-01 00:00:00,,,,"gab den Namen einer Epoche in seinem Buchtitel ""Restauration und Staatswissenschaft (1816-1834), zum kathl. Konvertierter Romantiker der einen absolutistischen Staat anstrebte",1,,,
620,WaFLxxxx,,,2,1,6,1,Wagner,"Friedrich Ludwig, von",,,,,,,,Sarnerbund; Hauptmann,1,,,
621,WaR1813,,,2,1,3,1,Wagner,Richard,,1813-01-01 00:00:00,,1882-01-01 00:00:00,"Venezia, Italy","Leipzig, Germany",,German musician,4,29732107,0,
622,WaSH1774,,,3,1,5,2,Wahl,Sophie Helmine,"born, Singer",1774-01-01 00:00:00,,,na,"Berlin, Germany",,,2,na,0,
623,Wa 0000,,,2,1,1,1,Walder,,,,,,na,na,,,1,,,Thurgau
624,WaJIE1740,,,3,1,5,2,Wallenrodt,"Johanna Isabella Eleonore, von",,1740-01-01 00:00:00,,1819-01-01 00:00:00,na,na,,"actually Johanna Isabella Eleonore von Wallenrodt (1740-1819) – Senschreiben mentions the idea of - „von einzelnen Machthabern verführtes Volk“ in (Wallenrodt, 1794) in (Vahsen, 2000), revolution as self-preservation (p. 49)",2,na,0,
625,WaA1678,,,4,1,4,2,Waser,Anna,,1678-01-01 00:00:00,,1714-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Anna Waser was a Swiss painter. According to Jean-Baptiste Descamps she was born in Zurich in 1679 and became a pupil of Joseph Werner. According to the RKD she was born a year earlier and was an engraver and miniature painter. (Wikipedia),4,62360577,0,
626,WaJHxxxx,,,2,1,3,1,Waser,Johann Heinrich,,,,,,,,,1,,,Volkswirthschafter
627,WaJ1484,,,2,1,5,1,Watt,"Johannes, von",Vadian,1484-01-01 00:00:00,,1551-01-01 00:00:00,,,,"reformator of St. Gallen, friend of Huldrych Zwingli (1848-) - De poetica et carminis ratione liber (1518) ; Die Große Chronik der Äbte des Klosters St. Gallen (1529); Von Zustand und Wesen der Zeiten ..., Der fromme Einsiedler Sankt Gallus, Der Thurgau, Die Stadt St.Gallen, Der Bodensee, Vom Ursprung des Mönchsstandes – sprachlich restaurierte und für heutige Leser gekürzte geographische und historische Texte Vadians. In: Sankt Gallus. Geschichte – Legende – Interpretation (Geistiges Erbe Schweiz, Band 4). Verlag Bär, Niederuzwil 2012. – cooperation with Zürich, Konstanz and Bern about the Burgrecht (1528) – special (new) interest in „development and change of state policies and institutions“ (Peyer, 1985), exclusion of legends and wonders from historiography for being “untrue” – constructs Reichsfreiheit of St. Gallen without documentation (!) with political interest and derives it from an important Kaiser (Barbarossa) and locates it as early as possible in time – the Swiss including the Innerschweitzer as immigrants (no continuency with the Helvetii) crossing the Rhein, governed by the empires since Charlmagne and liberated due to their merits (as a gift!) (Peyer, 1985) vs. panegyric of the liberation myth and Tell-Saga – respect towards monarchs and aristocrats, positive image of the Habsburg as “soft” not oppressing (!) – justifies the “verbürgerlichung” of the monastries with the degeneration of the nobel owners ans neglects the possibility that the nobility could be renovated – dislikes intervention in foreign affairs (not idea of neutrality but pragmatic self-protection), efforts for confessional peace == Vadian was not recognized. In his place, Johannes Stumpf became the leading historiographer (Peyer, 1985)",1,,,
628,WaD1640§,,,2,1,3,2,Wattenwyl,"Anna Desirée, von",,,,,na,na,,"Äbtissin Chateau-Chalon, Mutter von Charlotte von Stein, Schwester von Françoise Elisabth",2,na,0,
629,WaA1841,,,2,1,3,2,Wattenwyl,"Anna, von",,1841-01-01 00:00:00,,1927-01-01 00:00:00,na,Kandern*,,Pioneer of the Heilsarmee [The Salvation Army].,2,na,0,Bern
630,WaBxxxx,,,2,1,3,1,Wattenwyl,"Bernhard, von",,,,,,,,Sarnerbund,1,,,
631,WaFE1750§,,,2,1,3,2,Wattenwyl,"Françoise Elisabeth, von",,,,1794-01-01 00:00:00,na,na,,"Äbtissin Chateau-Chalon, Tante von Charlotte von Stein, ""Rubin Watenwyl""",2,na,0,
632,WaFxxxx,,,2,1,3,1,Wattenwyl,"Friedrich, von",,,,,,,,Sarnerbund; Hauptmann,1,,,
633,WaJxxxx,,,2,1,3,1,Wattenwyl,"Johann, von",,,,,,,,Bruder von Angelika,1,,,
634,WaMA1750§,,,2,1,3,2,Wattenwyl,"Maria Angelika, von",,,,,na,na,,Äbtissin Chateau-Chalon,2,na,0,
635,WaNRxxxx,,,2,1,3,1,Wattenwyl,"Niklaus Rudolf, von",,,,,,,,gemässigter Aristokrat,1,,,
636,WaNR1760,,,2,1,3,1,Wattenwyl,Nikolaus Rudolf,,1760-01-01 00:00:00,,1832-01-01 00:00:00,"Aarburg, Switzerland","Bern, Switzerlan",,Magistrated of the city and Republic Bern [Schultheiss der Stadt und Republik Bern].,4,67235444,0,
637,WaKF1645,,,4,1,4,2,"Wattenwyl, von",Katharina Franziska,Catherine,1645-01-01 00:00:00,,1714-01-01 00:00:00,na,na,,Agentin in Französischen Diensten,2,na,0,
638,WaSA1793,,,2,1,3,2,Wattenwyl-Frisching,"Sophie Alette, von","born Frisching, Alette Sophie Rosine",1793-01-01 00:00:00,,1854-01-01 00:00:00,na,na,,She married Friedrich von Wattenwyl von Bursinel in 1838.,2,na,0,
639,WeG0000,,,1,1,6,1,Weber,Georg,,,,,,,,unbekannt,1,,,Pfäffikon (ZH)
640,WeHJ1788,,,1,1,2,1,Weber,Hans Jakob,,1788-01-01 00:00:00,,1839-01-01 00:00:00,,,,"Besitzt Weberei, arm",1,,,Pfäffikon (ZH)/Zürich
641,WeJ1846,,,2,1,2,1,Weber,Johannes,,1846-01-01 00:00:00,,1912-01-01 00:00:00,"Castagnola, (today) Lugano, Switzerland","Frastanz, Voralberg",,Coronel [General].,4,267065001,0,
642,WeH1871,,,3,1,5,2,Wegscheider,Hildegrad,,1871-01-01 00:00:00,,1953-01-01 00:00:00,"Berlin, Germany","Berlin, Germany",,"She was a German teacher and school reformer. Chronicon Carionis: ein Beitrag zur Geschichtsschreibung des 16. Jahrhunderts, Halle (M. Niemeyer) (1898) (Dissertation, auch als Hallesche Abhandlungen zur neueren Geschichte; 35) - ""Die Frau im demokratischen Staat, An unsere Frauen"", Verlag ""Das Volk"" Berlin, Dezember 1945 – „European spirit“  and development of European values in private „protected space“ (Koop, 2009) –foundation of girls schoos at the end of 19th Century – positive experience of studies at University Zurich – one of the characteristics of a good student accoding Treischke was his ability to get drunk (!) (p. 45)",2,na,0,
643,Wexxxx,,,2,1,3,1,Wehrli,,,,,,,,,Seidenfabrikant in Zürich,1,,,
644,WeBxxxx,,,3,1,5,2,Weinmann,Barbara  ,,,,,,,,"Barbara Weinmann in Eine andere Bürgergesellschaft (Weinmann, 2002) similar as Paul König, finds the unique roots of the Swiss political system and national identity in a synthesis of the medieval guild system and liberal ideals derived from the French Revolution. While König understands this synthesis rather as an harmonic integration or a kind of balance (König, 1960, 1966, 1969), Weinmann understands it as form of genuine creation of a new way of thinking that emerges from two different, apparently opposing ideologies. Her view is completly disconnected from the soteriological interpretation and the need of religious spirituality.",1,,,
645,WeH1789,,,1,1,1,1,Weiss,Heinrich,,1789-01-01 00:00:00,,1848-01-01 00:00:00,,,,"Regierungsrat, Professor,Sohn eines Lehrmeisters, Tuchhändler in Winterthur",2,na,0,Fehraltorf (ZH)
646,WeHxxxx,,,2,1,6,1,Weiss,Heinrich,,,,,,,,"Pfarrer in Dielsdorf, Notar 1822",1,,,
652,WeJH1805,,,2,1,2,1,Weiss,Johann Heinrich,,1805-01-01 00:00:00,,1877-01-01 00:00:00,,,,"Pfarrer zu Wallisellen. author of ""Die Kirchenverfassung der Piemontesischen Waldensergemeinden: Aus ihren Synodalprotokollen von 1690 - 1828 in einzelne Sätze zusammengestellt ; nebst einigen ausgewählten Stellen aus den ältesten Bekenntnißschriften der Waldenser""",1,,,
653,WeWxxxx,,,2,1,3,1,Weitling,Wilhelm,,,,,,,,Ausländischer Sozialist in Lausanne,1,,,Magdeburg
654,WeEsL1858,,,4,1,4,2,Welti-Escher,Lydia,,1858-01-01 00:00:00,,1891-01-01 00:00:00,na,na,,,2,na,0,
655,WeHR1756,,,1,1,2,1,Werdmüller,Hans Rudolf,,1756-01-01 00:00:00,,1825-01-01 00:00:00,,,,"Stadträsident, Kaufmann im alten Seidenhof",1,,,
657,WeFKG1831,,,2,1,2,1,Werdt,"Friedrich Karl Georg, von",,1831-01-01 00:00:00,,1893-01-01 00:00:00,"Toffen, Switzerland","Bern, Switzerlan",,,4,D4772,0,
658,WeE1783,,,2,1,3,2,Wespi,Anna Elisabeth ,,1783-01-01 00:00:00,,,na,"Fällanden, Zürich, Switzerland",,She was married to Jakob Wespi.,2,na,0,
659,WeExxxx,,,3,1,5,1,Wessendorf,Ernst,,,,,,,,"Ernst Wessendorf writes 1962 his dissertation Geschichtsschreibung für Volk und Schulen in der alten Eidgenossenschaft (Wessendorf, 1962)",1,,,
660,WeJRxxxx,,,2,1,3,1,Wet(z)stein,Johann Rudolph,,,,,,,,Gichteler (Neugläubiger),1,,,Kempraten
661,WeE1235*,,,2,1,5,2,Wetzikon,"Elisabeth, von",,,,1295-01-01 00:00:00,,,,"Princess Abbess of the Imperial Abbey of Fraumünster (Zürich). „Bis heute sind 170 Urkunden erhalten, die ihren Namen und teilweise auch ihr Siegel tragen und aufzeigen, dass sie sich von Amts wegen mit vielen verschiedenen Rechtsgeschäften befasste. Sie hatte weitreichende Beziehungen und politischen Einfluss über Zürich hinaus. Beispielsweise war der Landammann von Uri im Gründungsjahr der Schweiz 1291 ihr Meier Ritter Arnold von Silenen.“ (Wikipedia)",1,,,
662,Wi900§,,,2,1,3,2,Wiborada,,also Guiborat or Weibrath,,,,"Abbey of Saint Gall, St. Gallen, Switzerland","Aargau, Switzerland",,"Saint Wiborada of St. Gall was a member of the Swabian nobility in what is present-day Switzerland. She was an anchoress, Benedictine nun, and martyr, as well as the first woman formally canonized by the Vatican.  (Wikipedia)",2,na,0,
663,WiJ1791,,,2,1,2,1,Wieland,Johannes,,1791-01-01 00:00:00,,1832-01-01 00:00:00,"Basel, Switzerland","Basel, Switzerland",,,4,15147157,0,
664,WiF1777,,,2,1,3,1,Wilken,Friedrich,,1777-01-01 00:00:00,,1840-01-01 00:00:00,,,,Professor Historik,1,,,
665,Wixxxx,,,2,1,3,1,Willin,,,,,,,,,,1,,,
666,WiKMxxxx,,,2,1,3,1,Wirth,Kaspar Melchior,,,,,,,,"Pfarrer, Gegenvorschlag des Kirchenrats für Pfarrei Pfäffikon",1,,,
667,Wirzxxxx,,,2,1,3,1,Wirz,,,,,,,,,"Pfarrer, Lehrer von Heinrich Escher",1,,,zuletzt Mönchaltorf
669,WoFME1812,,,3,1,5,2,Wolfhagen,Friederike Marie Ernstine,Marie Norden,1812-01-01 00:00:00,,1878-01-01 00:00:00,na,na,,actually Friederike Marie Ernstine Wolfhagen (1812-1878) ,2,na,0,
670,WoM1759,,,2,1,3,2,Wollenstonecraft,Mary,,1759-01-01 00:00:00,,1797-01-01 00:00:00,na,na,,,2,na,0,
672,WueJ1787,,,1,1,2,1,Würgler,Johannes,,1787-01-01 00:00:00,,,,,,unbekannt,1,,,"Hottingen, von Uster"
673,WyD1763,,,1,1,3,1,Wyss,"David, von",,1763-01-01 00:00:00,,1839-01-01 00:00:00,"Erlenbach, Zürich, Switzerland","Zürich, Switzerland",,Bürgermeister,4,13104570,0,Zürich/Erlenbach
674,WyG1816,,,3,1,5,1,Wyss,"Georg, von",,1816-01-01 00:00:00,,1893-01-01 00:00:00,,,,,1,,,Geschichte der Historiographie in der Schweiz(1895?); Zürich am Ausgange des dreizehnten Jahrhunderts [Zurich at the close of the thirteenth century] (1876)
675,Wyxxxx,,,2,1,3,1,Wyttenbach,,,,,,,,,Sarnerbund; Hauptmann,1,,,
676,ZeHU1798,,,1,1,1,1,Zehnder,Johann Ulrich,,1798-01-01 00:00:00,,1877-01-01 00:00:00,"Zürich, Switzerland",Oberengstringen,,Bürgermeister,4,116969024,0,Hans Ulrich
677,ZeStJ1806,,,2,1,2,2,Zehnder-Stadlin,Josephin,,1806-01-01 00:00:00,,1875-01-01 00:00:00,na,na,,"Pädagogin, Nichte von Elise Ruepp, Freundin von Augustin Keller",2,na,0,
678,Ze xxxx,,,2,1,3,1,Zerrer,,,,,,,,,Seidenfabrikant in Hausen,1,,,
679,ZeC1857,,,2,1,3,2,Zetkin,Clara Josephine ,born Eißner,1857-01-01 00:00:00,,1933-01-01 00:00:00,"Arkhangelskoye, near Moscow","Königshain-Wiederau, Saxony",,"Clara Zetkin was a German Marxist theorist, activist, and advocate for women's rights. In 1911, she organized the first International Women's Day. (Wikipedia)",4,46861505,0,
680,Zexxxx,,,2,1,3,1,Zeuner,,,,,,,,,,1,,,
681,ZiPCE1800,,,1,1,2,1,Ziegler,Paul Carl Eduard,,1800-01-01 00:00:00,,1882-01-01 00:00:00,,,,"Berufsoffizier in Holland, Oberst, Kaufmann; Led batallion of the counter-revolution during Helvetic",1,,,
682,ZiOxxxx,,,3,1,5,1,Zimmer,Oliver,,,,,,,,"A Contested Nation: History, Memory and Nationalism in Switzerland, 1761-1891 (Zimmer, 2003)",1,,,
683,ZiD1792,,,2,1,3,1,Zimmerli,D.,,1792-01-01 00:00:00,,1875-01-01 00:00:00,"Aarau, Switzerland","Aarau, Switzerland",,,4,D24460,0,
684,ZiBaeP1829,,,2,1,3,2,Zimmerli-Bäuerlin,Pauline,,1829-01-01 00:00:00,,1914-01-01 00:00:00,na,na,,Swiss enterpreneur in the textil industry.,2,na,0,
685,ZiJCxxxx,,,2,1,3,1,Zimmermann,J. C.,,,,,,,,Sekundarschulpfleger,1,,,
686,ZiJH0000,,,2,1,1,1,Zimmermann,Johann H.,,,,,na,na,,,1,,,
687,ZiJG1728,,,2,1,2,1,"Zimmermann, Ritter von",Johann Georg,,1728-01-01 00:00:00,,1795-01-01 00:00:00,,,,Gichteler (Neugläubiger) ?,1,,,"Bussenhausen, Brugg/Hannover"
688,ZiK1478,,,2,1,3,2,Zimmern,"Katharina, von",,1478-01-01 00:00:00,,1547-01-01 00:00:00,na,na,,"Last Princess Abbess of the Imperial Abbey of Fraumünster (Zürich), renounces her postion in favour of peace (Abegg, 2008; Barack, 1932; Bumiller, Rüth, & Weber, 2012; Decker-Hauff, 1964; Gysel & Helbling, 1999; Niederhäuser & Wild, 2012; Vogelsanger, 1994)",2,na,0,
689,ZiK1801,,,3,1,5,2,Zitz,Kathinka,"born Halein, full name Kathinka Therese ",1801-01-01 00:00:00,,1877-01-01 00:00:00,na,"Mainz, Germany",,"Kathinka Zitz was a German writer. On June 3, 1837, she married a distant relative, the prominent Mainz attorney and 1848 revolutionary Dr. Franz Heinrich Zitz. They lived together for two years. (Wikipedia)",4,232872775,0,
690,ZsH1771,,,3,1,5,1,Zschokke,Heinrich,,1771-01-01 00:00:00,,1848-01-01 00:00:00,,,,"neben Troxler der führende Schweizer Publizist. Wrote as historiographer the drama of the Helvetic revolution - (Hentschel, 2002) (p. 230) cites Berlepsch as a “[...] ein zur Hölle gewordenes Paradis [...]” (Berlepsch, 1799) (p. 436) ",1,,,
691,WeK1894,,,5,1,2,2,Wendel,Klara,,1894-01-01 00:00:00,,1884-01-01 00:00:00,,,,"Mentioned in letter between Blumer and Escher: Klara Wendel (1804–1884). Blumer verweist hier auf die «Gaunerprozesse» von 1824–1826, in denen die Aussagen der heimatlosen Klara Wendel für politische Zwecke instrumentalisiert wurden. Vgl. Pfyffer, Geschichte Luzern II, S. 366–385.",1,,,
