"id","img","author_name","author_id","type","genre","created","published","title","subtitle","publisher","location","citation","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","pdf_book","ext_source"
"306",NULL,"568","568","2",NULL,NULL,"1835-01-01 00:00:00","Leben Jesu, kritisch bearbeitet","1. Auflage",NULL,"Tübingen",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"307",NULL,"568","568","2",NULL,NULL,"1835-01-01 00:00:00","Das Leben Jesu",NULL,"C. F. Osiander",NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"308",NULL,"568","568","2",NULL,NULL,"1856-01-01 00:00:00","Der Papier-Reisende","Ein Gespräch von David Friedrich Strauss",NULL,"Leipzig",NULL,"author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"309",NULL,"568","568","2",NULL,NULL,"1860-01-01 00:00:00","Ulrich von Hutten",NULL,"Brockhaus Verlag","Leipzig",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"310",NULL,"568","568","2",NULL,NULL,"1870-01-01 00:00:00","Voltaire: Sechs Vorträge",NULL,"S. Hirzel","Leipzig",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"311",NULL,"568","568","1","9",NULL,"1870-01-01 00:00:00","Krieg und Fried 1870: Zwei Briefe von David Friedrich Strauss an Ernst Renan und dessen Antwort. Mit einem Anhang: Carlyle and die Times",NULL,"Im Insel-Verlag",NULL,NULL,"author: Strauss, David Friedrich; Renan, Ernest; Carlyle, Thomassubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"312",NULL,"0","0","3","8",NULL,"1906-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Straussische Zerwürfnisse in Zürich. Aufzeichnungen über die Straussische Bewegung und den 6. September 1839",NULL,NULL,NULL,"author: Gelzer, Heinrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"313",NULL,"568","568","1","9",NULL,"1912-01-01 00:00:00","Briefe an L. Georgii",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrich; Mayer, Heinrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"314",NULL,"568","568","1","9",NULL,"1921-01-01 00:00:00","Briefe an seine Tochter: Nebst Briefen seiner Mutter an ihn selbst",NULL,"F. Heusler",NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"315",NULL,"568","568","2",NULL,NULL,"1924-01-01 00:00:00","Wahrheit, Welt und Schicksal",NULL,"E. H. Moritz",NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"316",NULL,"0","0","3","15",NULL,"1946-01-01 00:00:00","Lieder und Gesänge / Nr. 3/4. Letzter Hauch",NULL,NULL,"Leipzig",NULL,"author: Dannehl, Franzsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"317",NULL,"568","568","1","9",NULL,"1952-01-01 00:00:00","Briefwechsel zwischen Strauß und Vischer: in 2 Bd. 1836 - 1851, Volume 1",NULL,"Klett",NULL,NULL,"author: Strauss, David Friedrich; Rapp, Adolf; Vischer, Friedrich Theodor subject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"318",NULL,"568","568","1","9",NULL,"1953-01-01 00:00:00","Briefwechsel zwischen Strauß und Vischer: 1851-1873, Volume 2",NULL,"Klett",NULL,NULL,"author: Strauss, David Friedrich; Rapp, Adolf; Vischer, Friedrich Theodor subject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"319",NULL,"0","0","3","8",NULL,"1975-01-01 00:00:00","Gesammelte Werke in fünf Bänden. Band 3. Geschichte der Leben-Jesu-Forschung","VII David Friedrich Strauss sein Leben und Sein Werk","Buchclub Exlibris","Zürich",NULL,"author: Schweitzer, Albertsubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"320",NULL,"0","0","3","1",NULL,"2014-01-01 00:00:00","WiBiLex - Bibellexikon","Strauss, David Friedrich",NULL,NULL,NULL,"author: Bibelgesellschaftsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"321",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Freitags-Zeitung","Beilage vom 7.9.1839",NULL,NULL,NULL,"author: unknownsubject: Sulzberger",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"322",NULL,"0","0","3","8",NULL,"1909-01-01 00:00:00","Die Zürcher Revolution von 1839 in englischen Gesandschaftsberichten","Zürcher Taschenbuch (ZTB) 1909: Brief des englishen Gesandten Morier an Palmerston vom 12.9.1839",NULL,NULL,NULL,"author: Oechsli, Wilhelmsubject: Sulzberger",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"323",NULL,"0","0","2","8",NULL,"1826-01-01 00:00:00","Kurze Erdbeschreibung der Eidgenossensch",NULL,"Orell Füssli","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"324",NULL,"0","0","1","1",NULL,"1826-01-01 00:00:00","Kurze Erdbeschreibung der Eidgenossenschaft",NULL,"Orell Füssli","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"325",NULL,"0","0","2",NULL,NULL,"1828-01-01 00:00:00","Ideen über Völkerglück eine Reihe staathswirtschaftlicher Betrachtungen",NULL,"Gess'nersche Buchdruckerei","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"326",NULL,"0","0","2","8",NULL,"1828-01-01 00:00:00","Ideen über volkerglück: eine reihe staatswirthschaft licher betrachtungen",NULL,"Gess'nersche Buchdruckerei","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"327",NULL,"0","0","1","17",NULL,"1851-01-01 00:00:00","Die Finanzen des Kantons Zürich in den Jahren 1832 bis 1848",NULL,"Orell Füssli","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"328",NULL,"0","0","2",NULL,NULL,"1851-01-01 00:00:00","Die Finanzen des Kantons Zürich in den Jahren 1832 bis 1848",NULL,"Orell Füssli","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"329",NULL,"0","0","2",NULL,NULL,"1853-01-01 00:00:00","Ein Beitrag zu Lösung einer der wichtigsten Fragen unserer Zeit",NULL,"Orell Füssli","Zürich",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"330",NULL,"0","0","2","9",NULL,"1866-01-01 00:00:00","Briefe von Wolfgang Friedrich Sulzer",NULL,"S. Bleuler-Hausheer","Winterthur",NULL,"author: Sulzer, Eduardsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"331",NULL,"0","0","3","13",NULL,"2010-01-01 00:00:00","Stammbaum der Familie Sulzer",NULL,NULL,"online",NULL,"author: Winterthur-Glossarsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"332",NULL,"0","0","3","3",NULL,"2010-01-01 00:00:00","Fabrikanten-Familie Sulzer Winterthur","29/03/2010",NULL,NULL,NULL,"author: Winterthur-Glossarsubject: Sulzer","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"333",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Bericht des Kavallerie-Major Bruno Übel über die Vorgänge des 6. September 1839 in Zürich","14.9.1839",NULL,"Bern",NULL,"author: Übel, Brunosubject: Übel","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"334",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Landbote","26.9.1839",NULL,NULL,NULL,"author: unknownsubject: Übel","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"335",NULL,"0","0","1","1",NULL,"1839-01-01 00:00:00","Zur Geschichte des 6. Septembers 1839. Mit einem Plane des Kampfplatzes",NULL,"L. R. Walthart'sche Buchhandlung","Bern",NULL,"author: Uebel, Brunosubject: Uebel","Ognois, Laure",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"336",NULL,"0","0","3","8",NULL,"1850-01-01 00:00:00","Der Bürgerkrieg in der Schweiz",NULL,NULL,NULL,NULL,"author: Ulrich, Josef Balthasarsubject: Ulrich","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"337",NULL,"0","0","3","1",NULL,"2011-01-01 00:00:00","Paul Usteri: Biographie",NULL,NULL,"online",NULL,"author: Schweizerische Nationalbanksubject: Usteri","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"338",NULL,"0","0","3","8",NULL,NULL,"Kuhrechte auf der Alp und in der Talkäserei",NULL,NULL,NULL,NULL,"author: Riedweil, Johannsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"339",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","H363 748-899 Jêunes, prièeres, cultes spéciaux",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"340",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","H364 1-171 Classes",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"341",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","H 364 511-598 Plaintes des Pasteurs contre divers",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"342",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","H 366 351-1599 Pensions et bénéfices, Pétitions et correspondances relatives aux pensions d'ecclésiastiques en 1789,1799,1800",NULL,NULL,NULL,"author: varioussubject: various",NULL,NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"343",NULL,"0","0","1","7",NULL,NULL,"Staatsarchiv des Kanton Zürich (StaZ)","EII 49 Acta ecclesiastica (1793-1799)",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"344",NULL,"0","0","1","7",NULL,NULL,"Staatsarchiv des Kanton Zürich (StaZ)","EII 86 Beilage zu den Acta ecclesiastica (1797-1799)",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"345",NULL,"0","0","1","7",NULL,NULL,"Staatsarchiv des Kanton Zürich (StaZ)","TT 1.1 Acta ecclesiastica ab Oktober 1799",NULL,NULL,NULL,"author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"346",NULL,"0","0","1","7",NULL,NULL,"Staatsarchiv des Kanton Zürich (StaZ)","TT 2.2 Beilagenband zum Protokoll des Kirchenrathers 1801",NULL,NULL,NULL,"author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"347",NULL,"0","0","1","7",NULL,NULL,"Staatsarchiv des Kanton Zürich (StaZ)","TT 2.3 Beilagenband zum Protokoll des Kirchenrathes (1802-1804)",NULL,NULL,NULL,"author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"348",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","KII 97 a Allgemeines, Bettag, Synode, Mahnungen an die Geistlichkeit (1798-1803)",NULL,NULL,NULL,"author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"349",NULL,"0","0","1","7",NULL,NULL,"Akten der Helvetik","KII b Eidgenössische Bettagsfeier (1798-1803)",NULL,NULL,NULL,"author: varioussubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"350",NULL,"0","0","1","7",NULL,NULL,"Zürcher Zentralbibliothek (ZBB), Handschriftabteilung","Archiv der ascetischen Gesellschaft. Arch. Asc. B, Bd. 22 (a), S. 153-185",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1","Handschriftliche Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"351",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)","U 104 b 1.9",NULL,NULL,NULL,"author: varioussubject: various","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"352",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)","M 1b 3: Obduktionsbericht des sel. Regierungsrates Hegetschweiler von Bezirksarzt Hess",NULL,NULL,NULL,"author: varioussubject: various",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"353",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)",NULL,NULL,NULL,NULL,"author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"354",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)","Zürich, Stadt und Landschaft","A 73.1-3: Zunftwesen",NULL,NULL,"author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"355",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)","Zusammentragungen der alt und neüen Einkönfte der herren Amtleüthen zu Stadt und Land, Item der Amtsknechte und derselben Tischgeltern, auch eines Fixen Titels für allerley Arbeitsleüthe, so nur ein Glass Wein etc. bekommen","F L 99",NULL,NULL,"author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"356",NULL,"0","0","2","2",NULL,NULL,"Staatsarchiv des Kanton Zürichs (StAZ)","Briefe der Reformatoren und der Antistites","E II 390, 391",NULL,NULL,"author: varioussubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"357",NULL,"0","0","2","8",NULL,"1668-01-01 00:00:00","Spiegel der Ehren des höchstlöblichste Kayser- und Koeniglichen Erzhauses Oesterreich (Zürich Krieg)",NULL,"Universität Heidelberg","Nürnberg",NULL,"author: Fugger, Johann Jakobsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"358",NULL,"0","0","3","8",NULL,"1796-01-01 00:00:00","Von der in einigen Orten des Kantons Zürich in der Schweiz herrschenden Ruhrepidemie in den Jahren 1791/92/93/94","hg. Von den Wundärzten Pfenninger, Stäfa, und Staub, Thalwil, Bregenz bei Josef Brentano 1796",NULL,NULL,NULL,"author: Brentano, Josefsubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"359",NULL,"0","0","2","17",NULL,"1799-01-01 00:00:00","Neujahrsblatt der naturforschenden Gesellschaft","An die zürcherische Jugend",NULL,"Zürich",NULL,"author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"360",NULL,"0","0","2","2",NULL,"1803-01-01 00:00:00","Staatsarchiv des Kanton Zürichs (StAZ)","III Kd 1a [5-6]:Erneuerte Predikanten-Ordnung für die Kirchendiener des Cantons Zürich",NULL,"Zürich",NULL,"author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"361",NULL,"0","0","2","2",NULL,"1831-01-01 00:00:00","Staatsverfassung des Eidgenössischen Standes Zürich von 1831","1831",NULL,NULL,NULL,"author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"362",NULL,"0","0","2","2",NULL,"1831-01-01 00:00:00","Offizielle Sammlung der seit Annahme der Verfassung vom Jahre 1831 erlassenen Gesetze, Beschlusse und Verordnungen des Eidgenössischen Standes Zürich","Bände I ff.",NULL,"Zürich",NULL,"author: subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"363",NULL,"0","0","2","2",NULL,"1836-01-01 00:00:00","Staatsarchiv des Kanton Zürichs (StAZ)","III Ef 1: Universitätsordnung",NULL,"Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"364",NULL,"0","0","2","2",NULL,"1836-01-01 00:00:00","Verhandlungen des Grossen Raths des Cantons Zürich am 9., 10. und 11. Mai 1836",NULL,NULL,"Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"365",NULL,"0","0","2","17",NULL,"1837-01-01 00:00:00","Neuhjahrblätter von der Gesellschaft auf der, ehemaligen, Chorherrenstube, 41/59, 1779/1837","Neuhjahrsblatt von der Gesellschaft, der Herren Gelehrten, auf der Chorherren. 1/40.",NULL,"Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"366",NULL,"0","0","2","17",NULL,"1838-01-01 00:00:00","Neujahrsblatt zum Besten des Waisenhauses, Fortsetzung der Neujahrsblätter von der Chorherrenstube",NULL,NULL,"Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"367",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Die Verhandlungen der Schweizerischen Gemeinnützigen Gesellschaft über Gewerbsfleiss, Erziehungswesen und Armenpflege","Eilster Theil","Gebr. Fischer",NULL,NULL,"author: SGSsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"368",NULL,"0","0","3","8",NULL,"1839-01-01 00:00:00","Entwurf eines Katechismus oder Unterichtes in der christlichen Religion für die reifere Jugend",NULL,"David Bürkli","Zürich",NULL,"author: Kirchensynode Zürichsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"369",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Landbote","5.9.1839",NULL,NULL,NULL,"author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"370",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Freitags-Zeitung","11.9.1839",NULL,NULL,NULL,"author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"371",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","M 1b 3: Kreisschreiben des ""vorörtlichen provisorisch ergänzten Staatsrates"" vom 6.9. 1839","6.9.1839",NULL,NULL,NULL,"author: Staatsarchiv des Kanton Zürichs (StAZ)subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"372",NULL,"0","0","1","17",NULL,"1839-01-01 00:00:00","Staatsarchiv des Kanton Zürichs (StAZ)","MM 2.51 Protokoll des Regierungsrates. 6.9.1839",NULL,NULL,NULL,"author: städtische Offiziersubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"373",NULL,"0","0","2","17",NULL,"1839-01-01 00:00:00","Bericht des Hilfsvereins zum Besten der am 6. September 1839 Verunglückten","6.9.1839",NULL,"Zürich",NULL,"author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"374",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Proklamation des Zentralkomitees","9.9.1839",NULL,NULL,NULL,"author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"375",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","M 1b 3: Kreisschreiben Zürichs an die eigenössischen Stände vom 9.9.1839","9.9.1839",NULL,NULL,NULL,"author: Staatsarchiv des Kanton Zürichs (StAZ)subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"376",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Am 11.9.1839 anerkannten zwölf Stände die neue Zürcher Regierung, einen Tag später verweigerten sechseinhalb Stände die Anerkennung. Unter letzten erwähnt der Autor Bern nicht, wahrscheinlich, weil sich Bern am 23.9.1839 mit der neuen Regierung doch noch arrangierte, da das Zürcher Vokd die illegalen Vorgänge inzwischen sanktioniert hatte.","11.9.1839",NULL,NULL,NULL,"author: unknownsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"377",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Verhandlungen des Grossen Rats des Kantons Zürich vom 20.9.1839","20.9.1839",NULL,NULL,NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"378",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Neue Aargauer Zeitung","konservativ",NULL,"Aarau",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"379",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Allgemeine Zeitung","liberal-konservativ",NULL,"Augsburg",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"380",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Appenzeller Zeitung","freisinnig",NULL,"Trogen",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"381",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Basler Zeitung","konservativ",NULL,"Basel",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"382",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Der Beobachter aus der östlichen Schweiz","konservativ",NULL,"Frauenfeld, später Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"383",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Der pädagogische Beobachter für Eltern, Lehrer und Schulvorsteher","liberal ",NULL,"Zürich",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"384",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Berner Verfassungsfreund","unabhängiges freisinniges Organ",NULL,"Bern",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"385",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Berner Volkszeitung","konservativ",NULL,"Burgdorf",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"386",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Der Bote aus den Bezirken von Uster, Hinweil und Pfäffikon (Uster-Bote, der Bote von Uster)","radikal",NULL,"Uster",NULL,"author: subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
