Comm ID,bio_author_id,author_id,agent_id,id,MemberID,selection_class,Agent type1,Agent type2,type2description,img,gender,code,last_name,first_name,other_name,,born,formula1,birthday,birth_location,,died,formula1,deathday,death_location,workplace,knows,shortbio,link,data_evaluation,authority_organization,authority_record,CrossReference,Medien,Schulwesen,Kirche,Glaubenskommittee,Jurisprudenz,Finanz,Verwaltungsdienst,Berufliches Gewicht,Militärischer Rang,Militärisches Gewicht,Ausl. Dienste,Tagsatzungsgesander,Int. Beziehungen,Bundesrat,Nationalrat,Regierungsrat,Ständerat,Kantonsparlament,Bürgermeister,Stadthalter,Zürcher Stadtrat,Kleiner Rat,Grosser Rat,Constaffel,Landammann,Landvogt,Pol. Gewicht,GESAMT SOZ. EINFLUSS,friends,born,died,age 1839,education,wealth (poor 1-rich 5), religion,ethnicity,special,comments,,political party,personality,mood/emotions, intelligence,values/stereotypes, general attitude,experience,knowledge,communication,intervention,literature,,
1,52,52,52,52,BoHJ1784,1,1,2,contemporary,,1,BoHJ,Bosshard,Hans Jakob,,,1784,-01-01 00:00:00,1784-01-01 00:00:00,Hittnau/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,arm,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,55,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,53,53,53,53,BoJ1820,1,1,2,contemporary,,1,BoJ,Bosshard,Johannes,,,1820,-01-01 00:00:00,1820-01-01 00:00:00,Wila,,0,-01-01 00:00:00,,,,,unbekannt,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,19,,1,protestant,,Verwundet im Züriputsch,,,,,,,,,,,,,,,
1,54,54,54,54,BoJB1627,2,1,5,historiographer,,1,BoJB,Bossuet ,Jacques Bénigne ,,,1627,-01-01 00:00:00,1627-01-01 00:00:00,,,1704,-01-01 00:00:00,1704-01-01 00:00:00,France,France,,(1681) Discours sur l‘histoire universelle  – theological universal history,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,55,55,55,Boyve1731,2,1,5,historiographer,,1,Boyve,Boyve,Jérome-Emmanuel,,,1731,-01-01 00:00:00,1731-01-01 00:00:00,Neuchatel,,1810,-01-01 00:00:00,1810-01-01 00:00:00,Neuchatel,Neuchatel,,Chancilier in Neuchatel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,56,56,56,Brähm0000,2,1,6,undefined,,1,Brähm,Brähm,???,,,0,-01-01 00:00:00,,Meilen,,0,-01-01 00:00:00,,,,,Lehrer von Heinrich Escher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,57,57,57,BrEhM1755,3,1,5,historiographer,,2,BrEhM,Brentano-Ehrmann,Marianne,,,1755,-01-01 00:00:00,1755-01-01 00:00:00,,,1795,-01-01 00:00:00,1795-01-01 00:00:00,na,na,,"also Marianne Ehrmann (1755-1795) (CH) – actress – editor - Philosophie eines Weibes: Von einer Beobachterin im Jahre 1784 (Ehrmann, 1784) - Amalie. Eine wahre Geschichte in Briefen (Ehrmann, 1788) – overlapping between historiography and belletristic especially in the genre of epistolary novels – writes with her husband the Wochenschrift for the Beobachter",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,58,58,58,BrFSC1765,3,1,5,historiographer,,2,BrFSC,Brun ,Friederike Sophie Christiane,,,1765,-01-01 00:00:00,1765-01-01 00:00:00,,,1835,-01-01 00:00:00,1835-01-01 00:00:00,Kopenhagen,Gräfentonna,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,59,59,59,HaS1805,5,1,2,contemporary,,2,HaS,Hatzfeld,"Sophie, Gräfin von",,,1805,-01-01 00:00:00,1805-01-01 00:00:00,,,1881,-01-01 00:00:00,1881-01-01 00:00:00,Wiesbaden,Trachenberg,,German socialist and partner of Ferdinand Lasalle,,4,VIAF,54940048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,60,60,60,LaLxxxx,5,1,2,contemporary,,2,LaL,Lasalle,Lisbeth,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Daughter of Ferdinand Lasalle,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,61,61,61,AsL1821,5,1,2,contemporary,,2,AsL,Assing,Rosa Ludmilla,"pseudonyms: Achim Lothar, Talora",,1821,-01-01 00:00:00,1821-01-01 00:00:00,,,1880,-01-01 00:00:00,1880-01-01 00:00:00,Florence,Hamburg,,Jewish-German writer,,4,VIAF,100384493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,62,62,62,Brunner0000,2,1,6,undefined,,1,Brunner,Brunner,???,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Oberstleutnant,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,63,63,63,BueG1813,2,1,2,contemporary,,1,BueG,Büchner,Georg,,,1813,-01-01 00:00:00,1813-01-01 00:00:00,Hessen,,1837,-01-01 00:00:00,1837-01-01 00:00:00,"Zürich, Switzerland","Riedstadt, Grand Duchy of Hesse",,Ausländischer Revolutionär an der Uni Zürich,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,64,64,64,BueG0000,2,1,3,historical,,1,BueG,Büchner,Georg,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,1834 versuchter Selbstmord in Zürich,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,65,65,65,Bu1746§,3,1,5,historiographer,,1,Bu,Buffon,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,wrote (1746) histoire naturelle (and others) include nature in universal history – mountains in Swiss identity!,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,66,66,66,Bullinger1504,3,1,5,historiographer,,1,Bullinger,Bullinger,Heinrich,,,1504,-01-01 00:00:00,1504-01-01 00:00:00,,,1575,-01-01 00:00:00,1575-01-01 00:00:00,"Zürich, Switzerland","Bremgarten, Switzerland",,Theologieprofessorm später Pfarrer in Erlibach,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,67,67,67,BuJC1818,1,1,5,historiographer,,1,BuJC,Burckhardt ,Jakob Christoph,,,1818,-01-01 00:00:00,1818-01-01 00:00:00,Basel,,1897,-01-01 00:00:00,1897-01-01 00:00:00,,,,Kultur- und Kunsthistoriker. ,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,Zofingia,,,1,1,,21,,3,protestant,,,,,,,,,,,,,,,,,
1,68,68,68,68,BueMCE1760,3,1,5,historiographer,,2,BueMCE,Bürger,Marie Christiane Elisabeth,Elise Bürger,,1760,-01-01 00:00:00,1760-01-01 00:00:00,,,1833,-01-01 00:00:00,1833-01-01 00:00:00,Frankfurt am Main,Stuttgart,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,69,69,69,Bürgi1801,2,1,2,contemporary,,1,Bürgi,Bürgi,David,,,1801,-01-01 00:00:00,1801-01-01 00:00:00,,,1874,-01-01 00:00:00,1874-01-01 00:00:00,Fluntern,Bäretschweil,,,,4,VIAF,103131442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,70,70,70,BuCJC1818,2,1,2,contemporary,,1,BuCJC,Burkhardt,Carl Jacob Christoph,,,1818,-01-01 00:00:00,1818-01-01 00:00:00,Basel,,1897,-01-01 00:00:00,1897-01-01 00:00:00,"Basel, Switzerland","Basel, Switzerland",,liberal-konservativ,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,71,71,71,BueJG1793,1,1,2,contemporary,,1,BueJG,Bürkli,Johann Georg,,,1793,-01-01 00:00:00,1793-01-01 00:00:00,,,1851,-01-01 00:00:00,1851-01-01 00:00:00,"Zürich, Switzerland*",Schinznach,,bis 1827 Seidenhandelskaufmann ,,4,HLS,D32392,,,,,,,Als Mitglied des sog. Glaubenskomitees nahm er aktiv am Züriputsch von 1839 teil.,,,,1,"1831 Kommandant der eidg. Interventionstruppen in Liestal, 1837-40 Verwalter des eidg. Kriegsfonds, Oberstleutnant. ",1,,,0,,,,,,,,"1842-48 Zürcher Stadtrat (ab 1845 Vizepräs.). B. war Vertreter der konservativ-aristokrat. Richtung, die sich gegen die Regeneration wandte.",,1829-42 Mitglied des zürcher. Gr. Rats. ,"1834 Mitbegründer des Aktientheaters (Zürcher Stadttheater) und Mitglied der Intendanz. Präs. der Zentraldirektion der Schweiz. Musikgesellschaft, verfasste B. Musikerbiografien und Reiseberichte zu eidg. Musikfesten.",,,3,5,Vater von Karl Bürkli,46,,5,protestant,,,,,,,,,,,,,,,,,
1,72,72,72,72,BueFPD1818,5,1,3,historical,,1,BueFPD,Bürkli,Friedrich Paul David,,,1818,-01-01 00:00:00,1818-01-01 00:00:00,"Zürich, Switzerland",,1896,-01-01 00:00:00,1896-01-01 00:00:00,,,,"Friedrich Paul David Bürkli arbeitete von 1837 an in der Redaktion des Wochenblattes Züricher Freitags-Zeitung, die bereits seit 1674 über mehrere Generationen im Besitz der Familie Bürkli war. Von 1852 bis 1877 war er selbständiger Redaktor dieser Zeitung. Ab den 1830er Jahren bis zu seinem Tod 1896 gab er den seit 1781 jährlich erscheinenden Züricher Kalender heraus. Ein weiterer Titel aus seinem Haus waren die Reisebegleiter für die Schweiz, die unter anderem Bahn- und Schiffsfahrpläne enthielten. Friedrich Bürklis Sammlung umfasst um die 1500 Titel. Bei etwa der Hälfte davon handelt es sich um orientalistische Fachliteratur des 19. Jahrhunderts, bei der anderen Hälfte um Drucke aus Europa, Ägypten und Indien in grösstenteils arabischer Sprache. Die Werke stammen von arabischen Autoren des 6. bis 16. Jahrhunderts und decken die Gebiete Grammatik, Lexikologie, islamisches Recht, islamische Theologie, Literatur und Geschichte ab (Wikipedia).",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,73,73,73,BueHK1724§,5,1,3,historical,,1,BueHK,Bürkli,Hans Kaspar,,,0,-01-01 00:00:00,,"Zürich, Switzerland*",,,-01-01 00:00:00,,,,,owner of the Bürklische Drukerey,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://thesaurus.cerl.org/cgi-bin/record.pl?rid=cni00031761
1,74,74,74,74,BueD1735,5,1,3,historical,,1,BueD,Bürkli,David,,,1735,-01-01 00:00:00,1735-01-01 00:00:00,"Zürich, Switzerland*",,1790,-01-01 00:00:00,1790-01-01 00:00:00,,,,owner of the Bürklische Drukerey,,4,VIAF,1061010279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://thesaurus.cerl.org/record/cni00031407
1,75,75,75,75,BueK1823,1,1,1,sample,,1,BueK,Bürkli,Karl ,,,1823,-01-01 00:00:00,1823-01-01 00:00:00,Zürich/Mettmenstetten,,1901,-01-01 00:00:00,1901-01-01 00:00:00,Mettmenstetten,Zürich,,,,4,VIAF,117667099,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,16,,4,protestant,,,,,,,,,,,,,,,,,
1,76,76,76,76,By1788,2,1,2,contemporary,,1,By,Byron,,,,1788,-01-01 00:00:00,1788-01-01 00:00:00,,,1824,-01-01 00:00:00,1824-01-01 00:00:00,,,,Lord Byron schwärmte für die Schweiz,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,77,77,77,CaMA1775,2,1,4,biographer,,2,CaMA,Calame,Marie-Anne,,,1775,-01-01 00:00:00,1775-01-01 00:00:00,,,1834,-01-01 00:00:00,1834-01-01 00:00:00,Le Locle,Le Locle,,Pietist.,,4,VIAF,67273396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,78,78,78,vCaCJ1751,1,1,3,historical,,1,vCaCJ,Campagne,"Carl Joseph, von",,,1751,-01-01 00:00:00,1751-01-01 00:00:00,Bussenhausen,,1833,-01-01 00:00:00,1833-01-01 00:00:00,,,,Mystiker,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,not aplicable,,4,protestant,,,,,,,,,,,,,,,,,
1,79,79,79,79,CaEH1892,2,1,2,contemporary,,1,CaEH,Carr,Edward Hallett,,,1892,-01-01 00:00:00,1892-01-01 00:00:00,,,1982,-01-01 00:00:00,1982-01-01 00:00:00,"London, England","London, England",,,,4,VIAF,24418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80,80,80,80,CaExxxx,3,1,5,historiographer,,1,CaE,Cassirer,Ernst,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,81,81,81,CaNAX1767,2,1,2,contemporary,,1,CaNAX,Castella de Berlens,Nicolas Antoine Xavier ,,,1767,-01-01 00:00:00,1767-01-01 00:00:00,,,1830,-01-01 00:00:00,1830-01-01 00:00:00,"Paris, France","Fribourg, Switzerland",,Swiss coronel during the Russian Campaign.,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,82,82,82,82,CaC1801,2,1,2,contemporary,,1,CaC,Cattaneo,Carlo,,,1801,-01-01 00:00:00,1801-01-01 00:00:00,,,1860,-01-01 00:00:00,1860-01-01 00:00:00,"Milan, Italy","Milan, Italy",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,83,83,83,ChP1850,2,1,2,contemporary,,2,ChP,Chaponniere-Chaix,Pauline,,,1850,-01-01 00:00:00,1850-01-01 00:00:00,,,1934,-01-01 00:00:00,1934-01-01 00:00:00,"Geneva, Switzerland","Geneva, Switzerland",,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84,84,84,84,ChX1757,2,1,3,historical,,1,ChX,Charles X of France,,Karl X.,,1757,-01-01 00:00:00,1757-01-01 00:00:00,,,1836,-01-01 00:00:00,1836-01-01 00:00:00,"Görz, Austria (now in Italy)","Palace of Versailles, France",,"König von Frankreich, gestürzt, Bruder von Ludwig XVI.",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85,85,85,85,ChAL1773,2,1,3,historical,,1,ChAL,Chézny,"Antoine Léonard, de",,,1773,-01-01 00:00:00,1773-01-01 00:00:00,,,1832,-01-01 00:00:00,1832-01-01 00:00:00,,,,Professor Sanskrit,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,
1,86,86,86,86,CiP1819,2,1,2,contemporary,,1,CiP,Cironi,Piero,,,1819,-01-01 00:00:00,1819-01-01 00:00:00,,,1862,-01-01 00:00:00,1862-01-01 00:00:00,"Prato, Italy","Prato, Italy",,Patriot and dear friend of Giuseppe Mazzini. 1853-1857 exiled to Zürich after he had planned the march to Savoy (Savoyerzug) in 1834 and failed.,,4,VIAF,49594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,87,87,87,87,CoN1743,2,1,3,historical,,1,CoN,Condorcet,Nicolas,"Marie Jean Antoine Nicolas de Caritat, marquis de Condorcet",,1743,-01-01 00:00:00,1743-01-01 00:00:00,,,1794,-01-01 00:00:00,1794-01-01 00:00:00,"Bourg-la-Reine, France","Ribemont, France",,entwickelt Idee der Volksinitiative,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,88,88,88,88,CoA0000,2,1,6,undefined,,1,CoA,Conseil,Auguste,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Spion, politischer Flüchtling, Conseil-Affaire 1835",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89,89,89,89,CoV1808,2,1,1,sample,,1,CoV,Considerant,Victor Proper,,,1808,-01-01 00:00:00,1808-01-01 00:00:00,,,1893,-01-01 00:00:00,1893-01-01 00:00:00,"Paris, France","Salins-les-Bains, France",,"Utopist, not directly involved in Swiss history",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90,90,90,90,CoB1767,2,1,2,contemporary,,1,CoB,Constant,Benjamin,Henri-Benjamin Constant de Rebecque,,1767,-01-01 00:00:00,1767-01-01 00:00:00,,,1830,-01-01 00:00:00,1830-01-01 00:00:00,"Paris, France","Lausanne, Switzerland",,gemässigte Mitte (zw. Aristokratischer Despotie und revolutionäre Gewalt der Massen) im Kreis von Madame de Staël,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,91,91,91,91,CoKnV1861,2,1,2,contemporary,,2,CoKnV,Conzett-Knecht,Verena,,,1861,-01-01 00:00:00,1861-01-01 00:00:00,,,0,-01-01 00:00:00,,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92,92,92,92,CrAW0000,3,1,5,historiographer,,1,CrAW,Cramer,Andreas Wilhelm,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Haus-Chronik: meinen Anverwandten und Freunden zum Andenken gewidmet (1822) (Cramer, 1822)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,93,93,93,93,CdGJP0000,2,1,6,undefined,,1,CdGJP,Currat de Grandvillard,Jean-Pierre,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,94,94,94,94,DaC0000,3,1,5,historiographer,,1,DaC,Dahlmann,Carl,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Historiographer. „Modulations ins Volksnationale“ (Tuchtenhagen, 2011) (p. 44)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,95,95,95,95,DaeJ1822,2,1,2,contemporary,,1,DaeJ,Dändliker,Jakob,,,1822,-01-01 00:00:00,1822-01-01 00:00:00,,,1837,-01-01 00:00:00,1837-01-01 00:00:00,,,,"Lehrer, Rektor, Stadtrat, Prov. Sekundarschullehrer in Pfäffikon bei Austritt Kramers",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,96,96,96,96,DeM1495,2,1,3,historical,,2,DeM,Dentière,Marie,Marie d’Ennetières,,1495,-01-01 00:00:00,1495-01-01 00:00:00,,,1561,-01-01 00:00:00,1561-01-01 00:00:00,"Geneva, Switzerland","Tournai, France",,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,97,97,97,DiB1812,1,1,2,contemporary,,1,DiB,Diem,Bartholomäus,,,1812,-01-01 00:00:00,1812-01-01 00:00:00,Herisau (AR)/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,"religiöser Dienstbote, arm",,1,,,,,,,religiöser Dienstbote,,,,,,1,,0,,,0,,,,,,,,,,,,,,0,1,,27,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,98,98,98,98,DiJ1842,3,1,5,historiographer,,1,DiJ,Dierauer,Johannes,,,1842,-01-01 00:00:00,1842-01-01 00:00:00,,,1920,-01-01 00:00:00,1920-01-01 00:00:00,,,,Schweizer Historiker,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,99,99,99,99,DiJ0000,1,1,6,undefined,,1,DiJ,Dietliker,Jakob,,,0,-01-01 00:00:00,,Wetzikon/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,Zürich,Wetzikon,,"Zimmermann, Mittelstand (nicht ganz arm)",,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,ca. 40 (?),,2,protestant,,Gefallen im Züriputsch,"Sohn betroffener von Brandunglück,",,,,,,,,,,,,,,
1,100,100,100,100,DiJ0000,2,1,6,undefined,,1,DiJ,Dietliker ,Jakob,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,na,Kepmten,,Pfarrer in Wetzikon,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,101,101,101,101,DiJ1819,1,1,2,contemporary,,1,DiJ,Diggelmann,Jakob,,,1819,-01-01 00:00:00,1819-01-01 00:00:00,Pfäffikon/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,"Schustergehilfe, sehr arm",,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,20,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,102,102,102,102,DiJFLD1807,3,1,5,historiographer,,2,DiJFLD,Dittmar,Johanna Friederieke Louise,,,1807,-01-01 00:00:00,1807-01-01 00:00:00,,,1884,-01-01 00:00:00,1884-01-01 00:00:00,na,na,,"Named actually Johanna Friederieke Louise Dittmar(1807-1884) -  „Sie werden staunen, wie diese Dame unsre Philosophen und Theologen durch die Freiheit ihres Geistes beschämt.“ – (Feurbach) (Schuffenhauer, 1967) – a critical review (Dittmar, 1847a) – historiography (Dittmar, 1845b) – political commentaries (Dittmar, 1847b, 1849a, 1849b) – theological (social) identity building (Dittmar, 1845a, 1848)",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,103,103,103,103,DoH1896,3,1,5,historiographer,,1,DoH,Domann,Hans,,,1896,-01-01 00:00:00,1896-01-01 00:00:00,,,1944,-01-01 00:00:00,1944-01-01 00:00:00,,,,"Das Gemeinschaftsbewusstsein der V Orte in der Alten Eidgenossenschaft (1943) – according Metzger in the national liberal historiography appears religion only as a negative factor (Metzger, 2011) (p. 175) this seems not correct (see BUND (SEK/FEPS/FCES, 1987))",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,104,104,104,104,DoN0000,3,1,5,historiographer,,1,DoN,Domeisen,Norbert,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,105,105,105,Dorer1807,2,1,2,contemporary,,1,Dorer,Dorer-Egloff,Eduard,,,1807,-01-01 00:00:00,1807-01-01 00:00:00,,,1864,-01-01 00:00:00,1864-01-01 00:00:00,"Baden, Switzerland","Baden, Switzerland",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,106,106,106,DrMG1812,2,1,2,contemporary,,1,DrMG,Dreyfus,Markus Getsch,Markus Götsch Dreifus(s),,1812,-01-01 00:00:00,1812-01-01 00:00:00,,,1877,-01-01 00:00:00,1877-01-01 00:00:00,Zürich,"Endingen, Aargau, Switzerland",,"Dreyfuss-Affaire, first conseil de guerre",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,107,107,107,DrDH1799,2,1,3,historical,,1,DrDH,Druey,Daniel-Henri,,,1799,-01-01 00:00:00,1799-01-01 00:00:00,,,1855,-01-01 00:00:00,1855-01-01 00:00:00,"Bern, Switzerland","Faoug, Switzerland",,1845 radikaler Führer Waadt,,4,VIAF,57361171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,108,108,108,DF0000,2,1,6,undefined,,1,DF,Du Fresne,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Swiss coronel during the Russian Campaign.,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,109,109,109,109,DuGH1787,2,1,3,historical,,1,DuGH,Dufour,Guillaume-Henri,,,1787,-01-01 00:00:00,1787-01-01 00:00:00,Genf,,1875,-01-01 00:00:00,1875-01-01 00:00:00,"Les Eaux-Vives, Geneva",Konstanz,,"liberal-konservativ, protestant, Führer gegen Sonderbundtruppen, Generalstabsoffizier",,4,VIAF,2495837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110,110,110,110,DuOAJ1817,2,1,2,contemporary,,2,DuOAJ,Dufour-Onofrio,Anna Joséphine,,,1817,-01-01 00:00:00,1817-01-01 00:00:00,,,0,-01-01 00:00:00,,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,111,111,111,111,DuA1802,2,1,3,historical,,1,DuA,Dumas,Alexandre,,,1802,-01-01 00:00:00,1802-01-01 00:00:00,,,1870,-01-01 00:00:00,1870-01-01 00:00:00,"Seine-Maritime, France","Villers-Cotterêts, France",,reports about his experiences during the July Revolution,,4,VIAF,51688902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,112,112,112,112,DuALA1804,2,1,3,historical,,2,DuALA,Dupin,Amantine-Lucile-Aurore,George Sand,,1804,-01-01 00:00:00,1804-01-01 00:00:00,,,1876,-01-01 00:00:00,1876-01-01 00:00:00,"Nohant-Vic, France","Paris, France",,,,4,VIAF,46766944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,113,113,113,113,DuR1867,3,1,5,historiographer,,1,DuR,Durrer,Robert,,,1867,-01-01 00:00:00,1867-01-01 00:00:00,,,1934,-01-01 00:00:00,1934-01-01 00:00:00,,,,"Die Einheit Unterwaldens. Studien über die Anfänge der urschweizerischen Demokratie (1910) – idea of an „old“ democracy (Metzger, 2011) (p. 175)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
