Author,Biblio,Transcript,Sequence,text,invivo,chronology,people,places,comment,footing (IM),encounter (Goffman),PC,StoryPoint,Character Building,MC Choices,Plot Choices,Theme Choices,Illustrating,Theme Development,scene_no
234,540,7,453,"Auch sie fühlte die Wahrheit unserer Unzertrennlichkeit, und still weinend an meinem Halse sagte sie mir ihr Ja! zu, ",Wahrheit;,,,,,,,,,,,,,,,41
234,540,7,454,"welches mich ihr zu eigen macht auf Leben und Tod, Himmel und Hölle!",,,,,"""alles oder nichts""; love as property;",,,,,,,,,,,41
234,540,7,455,"So war denn ein grosser Stein mir vom Herzen. Aber Anna Marie und ich waren einverstanden, dass ich ihr mich noch nicht offenbaren solle, bis sie wieder gesund geworden, weil sie das Gewicht meiner Schuld schwerlich zu ertragen vermöchte.",,,Marie Welti; Ana;,,,excuse;,,,,,,,,,,41
234,540,7,456,"Dann aber sei es Pflicht und entstehe daraus, was da wolle. ",,,,,,,,,,,,,,,,41
234,540,7,457,"Doch ich muss wieder, da ich versprochen, dir alles zu sagen, zu dem verdammten Gelde zurück, diesem Dämon, der sich für meine Verachtung so furchtbar an mir rächte.",Geld;,,,,,,,,,,,,,,,41
234,540,7,458,"Ich habe schon gesagt, was ich für Anna ausgegeben. ",,,Ana;,,,justification;,,,,,,,,,,41
234,540,7,459,"Auch Marie empfing von mir nichts an bar, einzelne Gulden ausgenommen, wenn sie gerade etwas kaufen wollte; ",,,Marie Welti;,,,,,,,,,,,,,41
234,540,7,460,"mit Widerwillen schlug sie das Geld aus, so dass ich später es nicht einmal mehr wagte, solches ihr anzubieten. Dagegen nahm sie mit kindlicher Freude folgende Geschenke an: einen Rock für 10 fl, einen Ohrschmuck für 10 fl und ein Hütchen für 5 fl. ",Geld;,,Ana H.;,,,,,,,,,,,,,41
234,540,7,461,"Das ist alles, was ich ihr gegeben; du sollst später hören, was sie dafür mir! - Dagegen ging eine bedeutende Summe, ich kann nicht genau angeben wie viel, jedenfalls von einigen 100 fl mit der oben erwähnten Brieftasche [267] verloren. ",,,,,,justification;,,,,,,,,,,41
234,540,7,462,"Für meinen Bruder kaufte ich, um denselben vom Wortzeichen zu befreien, von Büchsenmacher mehrere Wechsel im Wert von circa 1100 fl, gab ihm,",,,Johannes Hirzel,,,,,,,,,,,,,42
234,540,7,463,"so oft er sich entfernte, Geld mit, namentlich das letzte Mal 300 fl, wie er sagte, um neben den ihm als Reisenden übertragenen Geschäften des Hauses Stünzi in Horgen auf eigene Rechnung zu kaufen und zu verkaufen und so sich ein Fundament zu legen für ein künftiges eigenes Geschäft. ",Geld;,,,,,,,,,,,,,,,42
234,540,7,464,Natürlich kehrte er aber zurück ohne Geld und ohne Waren. – ,Geld;,,,,,blaring;,,,,,,,,,,42
234,540,7,465,"Ferner, was mich selber betrifft, befriedigte ich [31]alle und jede, grössere und kleinere Forderungen, welche seit meinem 7jährigen Aufenthalte daselbst aus Mangel an aller Unterstützung von Seite meines Vaters im Bezirke Pfäffikon angelaufen waren, so dass die von meiner Mutter vielfach ausgestreute Behauptung, als ob meine Eltern daselbst Schulden für mich bezahlt hätten, eine totale Lüge ist. ",Lüge;,,Margaretha Bürkli; Johannes Hirzel (1776); Eltern;,Pfäffikon;,responsibility;,blaring;,,,,,,,,,,42
234,540,7,466,Keinen Schilling bezahlten sie dort für mich. ,,,,,,,,,,,,,,,,42
234,540,7,467,"Ferner bestritt ich alle Kosten des Zuges und meiner neuen Einrichtung, bezahlte für meine Frau 150 fl kostgeld an ihren Vater, für meinen Knaben circa 200 fl Pension an H. Pfr. Heer und musste, ",Geld;,,Elise Tobler's father; Elise Tobler (1811);,,,,,,,,,,,,,42
234,540,7,468,"da mein Vater mir seit meiner Rückkehr keinen Heller gab, mit Ausnahme von Kost und Logis und einigen unbedeutenden Geschenken an Strümpfen und Hemden (keinen grösseren Kleidungsstücken), wofür ich ihm seine Geschäfte führte, nunmehr anderthalb Jahre leben und alle übrigen Ausgaben bestreiten.",Geld;,,Johannes Hirzel (1776);,,,excuse;,,,,,,,,,,42
234,540,7,469,"Wir wollen einmal diese pekuniäre Frage übersichtlich prüfen, wie sie sich stellte, als ich vor 14 Tagen mich von meinem Vater trennte. ",,,Johannes Hirzel (1776);,,,,,,,,,,,,,42
234,540,7,470,A,,,,,,,,,,,,,,,,42
234,540,7,471,Sämtliche Einnahmen von Seite meiner Familie.............. ,,,,,,,,,,,,,,,,42
234,540,7,472,"Bei meiner Heirat von Vater, zugleich die Hochzeitsreise.. 200 fl",,,Johannes Hirzel (1776);,,,,,,,,,,,,,42
234,540,7,473,Vom Vater beim Zuge nach Pfäffikon........................ 400 fl,,,Johannes Hirzel (1776);,Pfäffikon;,,,,,,,,,,,,42
234,540,7,474,Vom Vater im I. Jahr in Pfäffikon                          800 fl,,,Johannes Hirzel (1776);,Pfäffikon;,,,,,,,,,,,,42
234,540,7,475,Vom Vater für Ankauf von Torfland                          600 fl,,,Johannes Hirzel (1776);,,,,,,,,,,,,,42
234,540,7,476,Von der Mutter an Briefen laut Kassenschein              9 400 fl,,,Margaretha Bürkli;,,,,,,,,,,,,,42
234,540,7,477,Vermögen der Frau                                          200 fl,Vermögen;,,,,,,,,,,,,,,,42
234,540,7,478,........................................................ll 600 fl ,,,,,,,,,,,,,,,,42
234,540,7,479,"Diese Summe von 11 600 fl auf die 13 1/4 Jahre meines Lebens von Ende März 1833 als dem Zeitpunkte meiner Rückkehr von der Universität und meines Auftretens in öffentlichem Amte und baldige Verheiratung bis Ende Heumonat 1846 gleichmässig verteilt, wie denn auch wirklich die von der Mutter geschenkte Summe vorzüglich dazu verwendet wurde, frühere Auslagen zu bestreiten, ergibt durchschnittlich einen Beitrag von 875 fl von Seite meiner Familie an den Unterhalt meiner Haushaltung. ",Geld;,,Margaretha Bürkli;,,,,,,,,,,,,,42
234,540,7,480,"Und ich frage, ob dieses zu viel ist für einen Vater von mehr als 100 000 fl Vermögen mit 2 einzigen Söhnen? – ",Vermögen;,,Johannes Hirzel (1776);,,,justification;,,,,,,,,,,42
234,540,7,481,"Meinen Vater forderte ich wiederholt auf, mich zu unterstützen, erhielt aber jedesmal von ihm die Antwort: „Wenn du es nicht sonst machen kannst, so friss Kartoffeln!“ ",,,Johannes Hirzel (1776);,,stingy;,blaring;,,,,,,,,,,42
234,540,7,482,"Leben musste ich doch und zwar meinen Verhältnissen gemäss, trotz dem Eigensinn meines Vaters, [268] ",Verhältnisse; Eigensinn;,,Johannes Hirzel (1776);,,,justification; sandbagging;,,,,,,,,,,42
234,540,7,483,"und da weit der grösste Teil des Familienvermögens nicht einmal ihm gehörte, sondern der Mutter; wer will mich verdammen, dass ich mit ihrer Einwilligung einen so kleinen Teil meines künftigen Vermögens, um nicht zu Grunde zu gehen, also aus purer Notwehr jetzt schon benutzte?[32] ",Vermögen;,,Margaretha Bürkli;,,Notwendigkeit; ,justification;,,,,,,,,,,42
234,540,7,484,Ich sagte „Leben musste ich meinen Verhältnissen gemäss.“ ,Verhältnisse; ,,,,,sandbagging;,,,,,,,,,,42
234,540,7,485,"Prüfe jetzt, mein Freund, aufs genauste, ob der Vorwurf vom Überschreiten diesel Verhältnisse, d. h. von Verschwendung mich treffe. ",,,Bluntschli;,,appeal for understanding;,supplication;,,,,,,,,,,42
234,540,7,486,"Vom Jahr 1833 - 38, also 5 Jahre lang hatte ich",,1833,,,,,,,,,,,,,,42
234,540,7,487,als Inspektor 500 fl + obige 875 fl = 1375 fl ...Zusammen = 6 875 fl,,1838-1845,,,,,,,,,,,,,,42
234,540,7,488,"1838 - März 1845, also 7 Jahre als Pfarrer[16] ",,,,,,,,,,,,,,,,42
234,540,7,489,678 fl + 875 fl = 1553 fl                        Zusammen = 10 871 fl,,,,,,,,,,,,,,,,42
234,540,7,490,"(die letzten 7 Jahre eigentlich 75 fl mehr, ",,,,,,,,,,,,,,,,42
234,540,7,491,"was aber wohl zu unbedeutend ist, ",,,,,,,,,,,,,,,,42
234,540,7,492,um in Aufstellung zu kommen) ,,,,,,,,,,,,,,,,42
234,540,7,493,Vom März 1845 - August 1846 nichts,,,,,,,,,,,,,,,,42
234,540,7,494,+ 895 fl + 875/4 fl = 219 fl,,,,,,,,,,,,,,,,42
234,540,7,495,                                                           =  1 094 fl,,,,,,,,,,,,,,,,42
234,540,7,496,Ich brauchte danach in 13 1/4 Jahren:                        18 840 fl,,,,,,,,,,,,,,,,42
234,540,7,497,also durchschnittlich 1421 fl. ,,,,,,,,,,,,,,,,42
234,540,7,498,"Jetzt frage ich dich auf dein Gewissen: meinst du, es gebe einen aus unsern Bekannten allen, wenn sie auch lang nicht das Vermögen zu verwerten haben wie ich, der nicht wenigstens eben soviel brauche, und dennoch soll ich gerade ein Verschwender sein!?",Vermögen;,,,,,justification;,,,,,,,,,,42
234,540,7,499,"Aber, höre ich dich sagen, deine Rechnung ist noch nicht ausgeglichen; du hast Schulden. ",,,,,,,,,,,,,,,,42
234,540,7,500,Vernimm welche.,,,,,,,,,,,,,,,,42
234,540,7,501,"1) 1500 fl an Wegmann im Glenn,  zahlb. mit Martin",,,Wegmann in Gfenn;,,,,,,,,,,,,,42
234,540,7,502,                                 d. J.,,,,,,,,,,,,,,,,42
234,540,7,503,2) 500 fl laut Wechsel           zahlb. Nov.,,,,,,,,,,,,,,,,42
234,540,7,504,3) 500 fl laut Wechsel           zahlb. Nov.,,,,,,,,,,,,,,,,42
234,540,7,505,4) 500 fl laut Wechsel           zahib. Nov.,,,,,,,,,,,,,,,,42
234,540,7,506,Summa 3000 fl ,,,,,,,,,,,,,,,,42
234,540,7,507,[269] Diesen Passiven gegenüber besitze ich:,,,,,,,,,,,,,,,,42
234,540,7,508,"1) ein Torfland, 600 fl Weft, davon empfangen 250 fl, also noch 350 fl",,,,,,,,,,,,,,,,42
234,540,7,509,"2) Mobilien, auch wenn mein Vater 2 Betten, die er mir ",,,Johannes Hirzel (1776);,,,,,,,,,,,,,42
234,540,7,510,"geschenkt, wieder an sich zieht, und meine Frau bei ",,,Elise Tobler (1811);,,,,,,,,,,,,,42
234,540,7,511,"meinen Möbeln in ihrer Wohnung mich noch so sehr betrügt, ",,,,,,,,,,,,,,,,42
234,540,7,512,jedenfalls an Weft circa                                      1 000 fl,,,,,,,,,,,,,,,,42
234,540,7,513,                                                     Zusammen 1 350 fl ,,,,,,,,,,,,,,,,42
234,540,7,514,"Also reduzieren sich obige Schulden auf 1650 fl, jedenfalls nicht auf 2000 fl. ",,,,,,,,,,,,,,,,42
234,540,7,515,So steht die Sache. ,,,,,,,,,,,,,,,,42
234,540,7,516,"Und wenn man nun hört, wie meine Eltern, sage meine Eltern, erweislich ausstreuen und das Publikum, weil man solche Niederträchtigkeit gegen die eigenen Kinder für unmöglich hält, es glaubt, dass ich z. B. auf der Universität jedes Jahr 3000 fl durchgebracht, während ich im ganzen nicht einmal 3000 fl brauchte, dass ich in Pfäffikon 60 000 fl verschwendet, also jährlich 10 000 fl, dass das elterliche Vermögen überhaupt durch mich von 250 000 fl auf 100 000 zusammengeschmolzen etc, ",Vermögen;,,Eltern;,Pfäffikon;,,dissociate,,,,,,,,,,42
234,540,7,517,"sage, mein Freund, ist das nicht himmelschreiend? Hast du je [33] etwas Schändlicheres von Eltern gegen Kinder gehört? ",,,Eltern; Bluntschli; Eltern;,,,supplication;,,,,,,,,,,42
234,540,7,518,Denn tausendmal lieber liesse ich mich töten als mir die Ehre rauben; ,Ehre; Tod;,,,,"""alles oder nichts""; Tod als Ehrrettung;",,,,,,,,,,,42
234,540,7,519,"und alle diese geflissentlichen Lügen sollen nur dazu dienen, mir den Kredit zu rauben und so mich faillit zumachen und dann zu enterben. ",Lüge;,,,,intrigue;,,,,,,,,,,,42
234,540,7,520,Ich komme zur gegenwärtigen Katastrophe.,Katastrophe;,,,,,disclaimer;,,,,,,,,,,43
234,540,7,521,"Wer nicht meinen Ekel vor Geldsachen kennt, wird es kaum begreifen, dass ich aus blosser Gleichgültigkeit und Nachlässigkeit in diese Krise gekommen bin.",Geld; Leichtsinnigkeit;,,,,,self-reported handicap;,,,,,,,,,,43
234,540,7,522,"Im letzten Jahre meines Aufenthaltes in Pfäffikon machte mir Hr. Dr. Hausheer in Wollishofen als Verwalter des Sekundarschulgutes des 3. Kreises die Anzeige, dass die Unterschriften der Bürgen (Dr. Bluntschli und Arnold Escher von der Linth) in meinem Obliga von 511 fl durch den Stadtammann müssen beechtheitet werden. ",,,Bluntschli; Arnold Escher von der Linth; Dr. Hausheer; Stadtammann,Wollishofen; Pfäffikon;,,,,,,,,,,,,43
234,540,7,523,"Ärgerlich darüber und um meine Freunde vor dieser Unannehmlichkeit zu bewahren, kündete ich das Kapital auf Maitag 1846 auf, in der bestimmten Hoffnung, (das Unwetter in Pfäffikon war noch nicht ausgebrochen) die Sache bis dann so oder so zu erledigen. ",,1846,Hirzel's Freunde;,Pfäffikon;,,,,,,,,,,,,43
234,540,7,524,"Durch jenen furchtbaren Kampf von Pflicht und Liebe zwischen Anna und Marie angegriffen, betäubt, halb wahnsinnig, liess ich mich treiben und trotz deiner Warnung, mein Bluntschli, die Frist verstreichen. ",,,Bluntschli;,,,,,,,,,,,,,43
234,540,7,525,"Da aber die Rechte jetzt still standen und ich, unerfahren in solchen Dingen, glaubte, dass somit auch keine Rede von Pfändung sein könne, ",,,,,,,,,,,,,,,,43
234,540,7,526,"so verliess ich am 25. Julimorgens ganz ruhig das Haus, um bei dem Engländer Carr, der in Albisbrunn bei Hausen sich aufhielt, für obige Summe anzufragen. ",,,"Engländer Carr (orig. Irish, Scottisch Family)",Albisbrunn bei Hausen;,,,,,,,,,,,,43
234,540,7,527,"Ich verfehlte das Dampfschiff, welches mich nach Rüschlikon bringen sollte, und wollte nun zu Fuss nach Küsnacht, um mich von da übersetzen zu lassen. ",,,,Rüschlikon; Küsnacht;,,,,,,,,,,,,43
234,540,7,528,"Allein schon beim Tiefenbrunnen empfand ich einen so heftigen Schmerz an der ersten Fussohle, dass ich anhalten musste und von da zu Schiffe nach Bendlikon mich bringen liess. ",,,,Tiefenbrunne;,,,,,,,,,,,,43
234,540,7,529,"Von Bendlikon nach Albisbrunn musste ich über das Nidelbad, wo ich die kranke Anna schnell [270] besuchen wollte. ",,,,Bendlikon; Albisbrunn; Nidelbad; ,,,,,,,,,,,,43
234,540,7,530,"Allein dort angelangt, war ich nicht mehr imstande, weiter zukommen. ",,,,,,,,,,,,,,,,43
234,540,7,531,"Ich musste unter den grössten Schmerzen 6 Tage lang das Bette hüten vom 25. - 30. Juli, wobei Hr. Dr. Äschmann von Thalwil mich behandelte und mir die Fussohlen aufschnitt. ",,,Dr. Äschman,Thalwil;,,,,,,,,,,,,43
234,540,7,532,"Am 3. Tage war der Wirt nach Zürich gegangen, und ich bat ihn, im Vorbeigehen meinen Eltern von meinem Umstande Kenntnis zu geben.",,,Eltern; Wirt;,Zürich;,,,,,,,,,,,,43
234,540,7,533,Leider vergass er es. ,,,,,,,,,,,,,,,,43
234,540,7,534,"Daher sendete ich, wenn [34] am 28. Abend einen Expressen, eine Tochter des Hauses, zu meinen Leuten mit einem Billet, worin ich ihnen den genauesten Aufschluss erteilte und namentlich auch des mich behandelnden Arztes Erwähnung tat. ",,,,,,,,,,,,,,,,43
234,540,7,535,"Zu Fuss über den Berg nach Albisbrunn zu kommen, war noch unmöglich und ebenso zu fahren, da das Geld mir ausgegangen war. ",Geld;,,,,,,,,,,,,,,,43
234,540,7,536,"Ich kehrte also am 30., um bei der damaligen ausserordentlichen Hitze meinen Fuss vor Entzündung zu bewahren, abends spät nach Hause zurück, arglos und wohlgemut.",,,,,,,,,,,,,,,,43
234,540,7,537,"Jetzt, mein Freund, höre, was aus einem bösen Fusse entstehen kann, ",,,Bluntschli;,,,,,,,,,,,,,43
234,540,7,538,wenn man einmal bestimmt ist zum Untergange.,Untergang;,,,,,,,,,,,,,,,43
234,540,7,539,"Ich traf niemanden mehr auf als die Mägde, ",,,Magd;,,,,,,,,,,,,,43
234,540,7,540,"wie gewöhnlich mit ihren Liebhabern. Mein Bruder, den ich weckte, sagte mir, dass ich mich morgen auf ein Gewitter gefasst machen solle; der Gemeindeammann sei da gewesen, um zu pfänden und mein Vater habe ihn selber hinaufgeschickt, da er sich meiner nichts annehme. ",,,Johannes Hirzel; Johannes Hirzel (1776);,,,,,,,,,,,,,43
234,540,7,541,"Also „mein Vater von über 100 000 Vermögen wollte mich für eine Forderung von 511 fl pfänden lassen, während er wusste, dass ich krank abwesend war!“ ",Vermögen;,,Johannes Hirzel (1776);,,,blaring;,,,,,,,,,,43
234,540,7,542,"und zwar, wohl bemerkt, noch ehe er die geringste Kunde hatte von jenen Briefen, welche die Mutter mir zediert hatte. ",,,Margaretha Bürkli;,,,,,,,,,,,,,43
234,540,7,543,Du kannst meine Gefühle erraten.,,,,,,ingratiation;,,,,,,,,,,43
234,540,7,544,Von Bleiben in diesem Hause war natürlich keine Rede mehr. ,,,,,,,,,,,,,,,,44
234,540,7,545,"Morgens früh übergab ich meinen Bruder zu Handen der Eltern einen Zettel mit der Nachricht, dass ich mich für einige Tage entferne, um die obwaltende Geschichte ins Reine zu bringen und ging fort.",,,Johannes Hirzel; Eltern;,,,,,,,,,,,,,44
234,540,7,546,Aber wohin sollte ich nun gehen? und wer sich meiner annehmen? Du sollst alles wissen. ,,,,,,,,,,,,,,,,44
234,540,7,547,"In blinder, wilder Verzweiflung entschloss ich mich zum Selbstmord und, da Gott mich einmal verderben wolle, auch recht zu verderben, rannte ich zuvor, das erste und letzte Mal in meinem Leben, in ein Hurenhaus. ",Todessehnsucht,,Huren;,,,,,,,,,,,,,44
234,540,7,548,"Aber da erwachte ich aus meinem Rausche und, den grauenvollen Abgrund vor mir anstarrend, entfloh ich ihm. ",,,,,,,,,,,,,,,,44
234,540,7,549,Doch wohin? Ich wusste niemanden – ,,,,,,,,,,,,,,,,44
234,540,7,550,"denn ich hatte noch auf dem Wege vernommen, dass meine Eltern selber und namentlich durch Jgf. Hügli, diesem Teufel in Menschengestalt, in höheren Kreisen geflissentlich ausstreuten, ich habe mich fortgemacht, nachdem ich 3 Tage lang mit einer Hure auf der Baldern zugebracht - , ",öffentliche Meinung;,,Jgf. Hügli; Jakob Freund von Magd; Eltern;,Baldern;,,,,,,,,,,,,44
234,540,7,551,"auf Gottes weiter Erde niemanden, als meine Marie und die ihrigen, die Heimatlosen. ",,,Jenische;,,,,,,,,,,,,,
234,540,7,552,"Und diese Heimatlosen halfen, retteten, gaben mir das Leben, die Ehre wieder!",Ehre; Dankbarkeit;,,Jenische;,,love as mercy,,,,,,,,,,,44
234,540,7,553,"Ich ging nach Unterstrass zu einem Spengler Welti, dem Stiefbruder meiner Marie und verblieb da 4 - 5 Tage. ",,,Johannes Hirzel; Spengler Welti;,,,,,,,,,,,,,44
234,540,7,554,"Mit der herzlichsten Teilnahme suchte man im Hause selbst mich aufzurichten und ausserhalb desselben bemühten sich Mariens Angehörige so sehr für mich, dass ich innert dieser 5 Tage im Besitz von 1500 fl war , ",,,Maries Verwandte;,,,,,,,,,,,,,44
234,540,7,555,"woraus ich alle meine Schulden bis an eine, die erst zu Martini fällig ist, bestritt und wodurch ich für mehrere Monate vollkommen gesichert bin, ",,,,,,,,,,,,,,,,44
234,540,7,556,"sodass ich zugleich Gelegenheit fand, inzwischen mich umzusehen, ob vielleicht noch andere als fremde Heimatlose durch Vorschiessen von einigen 1000 fl auf mehrere Jahre aus den Klauen meiner Familie mich retten und der Wissenschaft und dem Leben erhalten wollen. ","""Klauen der Familie""; Verhältnisse;",,Jenische;,,Hoffnung;,sandbagging;,,,,,,,,,,44
234,540,7,557,An eigener Tatkraft Solle es auch nicht fehlen. [35] ,,,,,,,,,,,,,,,,44
234,540,7,558,Und Marie? Du sollst dieses seltene Wesen nun kennenlernen. ,,,Marie Welti;,,,exemplification;,,,,,,,,,,44
234,540,7,559,"Sobald sie von meinem Unglück hörte, eilte sie zu mir und sagte, weinend halb vor Freude, halb vor Schmerz: Wie erst jetzt sie fühle, wie lieb sie mich habe, da sie auch mein Leid teilen dürfe. ",,,,,,exemplification;,,,,,,,,,,44
234,540,7,560,"Ich hatte die grösste Mühe zu verhindern, dass sie meine Geschenke, die ihr so grosse Freude machten, verkaufte, um mir das Geld wieder zu geben; und ohne sie tief zu verletzen, konnte ich nicht anders als ihr versprechen, alles Geld anzunehmen, was sie als Näherin verdiente. ",Geld;,,,,,exemplification;,,,,,,,,,,44
234,540,7,561,"Gerade zu dieser Zeit war es auch, dass sie die glänzendsten Anerbietungen von Seite des jungen Peel mit Lachen ausschlug, der sie vom Hotel Baur aus einmal musste gesehen haben und durch einen gewissen Schenkel sie anfragen liess. ",,,Peel; Schenkel; ,Hotel Baur;,,exemplification;,,,,,,,,,,44
234,540,7,562,"Am tiefsten aber ging es mir in die Seele, als ich einst, in meine Schwermut zurückgefallen, vom Sterben sprach und sie ruhig und ernst zu mir aufblickte mit dem einfachen Worte: „Aber nicht wahr, mein Lieber, nicht allein?“",,,,,,exemplification;,,,,,,,,,,44
234,540,7,563,"Das ist meine Marie. Oh, wenn dieser Edelstein geschliffen wäre! ",,,,,,exemplification;,,,,,,,,,,44
234,540,7,564,"Doch, nein! Dann hätte ich nicht das Verdienst und die Freude, ihn entdeckt zu haben.",,,,,Love as property;,self-enhancement;,,,,,,,,,,44
234,540,7,565,"Aber wird es, kann es so bleiben? Oh, der verwünschten Prosa! ",,,,,,,,,,,,,,,,44
234,540,7,566,Doch stille! Über diese werd‘ ich mich schwerlich zu beklagen haben. ,,,,,,,,,,,,,,,,44
234,540,7,567,"Offenbar geht es dennoch vorwärts zum Wasserfall, wenn auch nach früherem Schäumen durch Steine das Bächlein noch einmal durch Blumen sich wand. ",,,,,,,,,,,,,,,,44
234,540,7,568,"Seit ich obiges geschrieben, sind wieder 5 - 6 Wochen verstrichen. ",,,,,,,,,,,,,,,,45
234,540,7,569,Warum bin ich noch da? Wie habe ich jene angewendet? Wie steh ich jetzt? Was soll ich?,,,,,meaning;,justification;,,,,,,,,,,45
234,540,7,570,"Ich suchte die Möglichkeit, bei wenigen tausend Gulden Schulden doch mich zu halten, und sie zeigte sich mir in meiner geistigen Kraft, dem Kredit bei meinem künftigen Vermögen und im Vertrauen auf meine Freunde. ",Vermögen;,,Hirzel's Freunde;,,,justification;,,,,,,,,,,45
234,540,7,571,Die erste dieser Hoffnungen täuschte mich nicht. ,Hoffnung;,,,,,,,,,,,,,,,45
234,540,7,572,"Ich habe mich nicht nur sehr gut durchgebracht, sondern hätte mich, wenn nicht Wechseltrieb drohete, innerhalb 2 - 3 Jahren ganz frei gemacht. ",,,,,Speculation;,,,,,,,,,,,45
234,540,7,573,"Die zweite zeigte sich, eben wahrhaft teuflische Bosheit sie zerstörte, ebenfalls als wohl berechnet. ",,,,,,,,,,,,,,,,45
234,540,7,574,Man hatte mir an mehr als 3 Orten bereits zugesagt und wenn ich bei Tausenden brauche. ,,,,,,,,,,,,,,,,45
234,540,7,575,"Allein mein Vater, sowohl aus eigener Rachsucht und Bosheit als noch aufgehetzt durch seinen Advokaten Klauser, einen Mann, der auf mehrfaches Ansuchen von mir, dass er, um nicht einseitig zuhören und zu handeln, sich mit mir besprechen möchte, mir nicht einmal eine Antwort gab, suchte nicht nur, wiewohl gegen alles Gesetz mich zu enterben, sondern verbreitete solches geflissentlich, wo und wie er immer nur konnte. ",,,Johannes Hirzel (1776);,,,,,,,,,,,,,45
234,540,7,576,Dies wirkte und fand den gewünschten Erfolg. Mein Kredit war vernichtet. ,,,,,intrigue;,,,,,,,,,,,45
234,540,7,577,"Jene [272] Männer zogen sich, mit Berufung auf dieses Verhältnis zurück, ",,,,,,,,,,,,,,,,45
234,540,7,578,"und mir bleibt nichts mehr übrig als die Erprobung der 3. Hoffnung, derjenigen auf meine Freunde. ",Hoffnung;,,Hirzel's Freunde;,,,,,,,,,,,,,45
234,540,7,579,Wir wollen sehen. Verschiedene Gedanken. ,,,,,Ungewissheit;,,,,,,,,,,,45
234,540,7,580,Der Pantheismus ist die einzige religiöse und philosophische Wahrheit in sogenannt überirdischen Dingen und ganz übereinstimmend mit der h. Schrift ,Wahrheit;,,,,"TURN! New topic, why?",justification?,,,,,,,,,,46
234,540,7,581,"„so bald man τω παντι selbst-bewusste, sich selbst und die Teile leitende Kraft zuschreibt.“",,,,,,,,,,,,,,,,46
234,540,7,582,"Unser alleiniger Richter vor Gott ist der Glaube, d. h. unsere Überzeugung; den Menschen auf Erden richtet nichts als das Gesetz, in Begriffen der Sitte.",,,,,,justification;,,,,,,,,,,46
234,540,7,583,"Die Strafe, auch angewendet, verliert alle Bedeutung, geht unter in sich selber, sobald der Schuldige sie anerkennt und will. ",,,,,death as penetence?,,,,,,,,,,,46
234,540,7,584,"Selbst Gott kann den nicht strafen, der vor ihm sagt, mit Überzeugung: ",,,,,,,,,,,,,,,,46
234,540,7,585,„Ich habe deine Strafe verdient!“,,,,,"acceptance of penetence, justification of suicide;",,,,,,,,,,,46
234,540,7,586,Die öffentliche Meinung ist die niederträchtigste Hure. ,öffentliche Meinung;,,,,,,,,,,,,,,,46
234,540,7,587,"Ehre wie Schande der Menschen gleichen dem Resultate der souveränen Volksversammlung, welche bei den Wahlen ihr Urteil ausspricht.",Schande; Volksversammlung;,,,,Volksversammlung als Urteil über Leben und Tod,,,,,,,,,,,46
234,540,7,588,"Wer sich dieser öffentlichen Meinung widersetzt, bei den Heiden und Mohammedanern wie bei den Christen, muss zu Grunde gehen. ",,,Heiden; Christen; Mohamedaner;,,,,,,,,,,,,,46
234,540,7,589,"Darf er es auch oder solle er es sogar, insofern sie seiner Überzeugung zuwider ist?",,,,,conflict between public opinion and consiousness,JUSTIFICATION,,,,,,,,,,46
234,540,7,590,"Das Leben eines jeden Menschen ist ein Aggregat Von Lebenszuständen zunächst der Umgebungen in seiner Jugend und dann alles dessen, was er hört aus der Geschichte und in der Welt sieht. ",Verhältnisse;,,,,,excuse; sandbagging;,,,,,,,,,,46
234,540,7,591,"Die leitende Kraft ist jedenfalls nicht was er sein Ich heisst und zwar weil nicht auf die gute, also auch nicht auf die böse Seite.- ",Verhältnisse; Schicksal;,,,,no responsibility,,,,,,,,,,,46
234,540,7,592,"Gäbe es aber wirklich ein solches Ich, das mehr wäre als die Maja, welche um das alle Eine herumflimmert, ",,,,,,,,,,,,,,,,46
234,540,7,593,"so schiene dennoch in diesem Punkte das christliche Dogma zu irren, nach welchem dem Menschen wohl alles Böse zu fällt, das Gute an ihm dagegen einzig Gottes ist.",,,,,Plotinus --> Freiheit,,,,,,,,,,,46
234,540,7,594,"Freud und Leid, Hoffen und Fürchten, alles was man tut und leidet, ist nichts an sich und erhält seinen Wert oder Unwert einzig aus der Quelle, der Überzeugung; ",,,,,consiousness,,,,,,,,,,,46
234,540,7,595,"nichts desto weniger unterliegt die Tat mit Recht dem Richterspruch, will dieser aber auch auf die Gesinnung eintreten, so wird er zu hegelianischem Wahnwitz.",,,Hegel;,,accepts responsibility for deeds but not for his consiousness,,,,,,,,,,,46
234,540,7,596,"Der Selbstmord ist nur dann erlaubt, wenn er geschieht mit vollem und ruhigem Bewusstsein. [273] ",,,,,Death as redemption before the people (weil er in Ungnaden gefallen ist),,,,,,,,,,,46
234,540,7,597,"[1] CARL KELLER-ESCHER, Die  Familie Hirzel von Zürich,  Leipzig 1899.  Diesem Werk  sind auch die folgenden genealogischen  Angaben entnommen (Tafel  Nr.  VII).",,,Carl Keller-Escher,Zürich;,,,,,,,,,,,,
234,540,7,598,"[2] Johannes Hirzel (1749 - 1813), am 29.4.1772 Heirat  mit Regula  Brunner ( I 744 - 1806).",,,,,,,,,,,,,,,,
234,540,7,599,[3] Johannes Hirzel (1776 - 1848).,,,,,,,,,,,,,,,,
