"id","author_id","bibliography","transcript","token_sequence","token","author_name"
"191","224","111","6","69","In die andre Schaale",NULL
"192","224","111","6","70","Um den Schlachtengott im Kreis",NULL
"193","224","111","6","71","Schweben die Walküren:",NULL
"194","224","111","6","72","Vater, sag‘, der Siegespreis,",NULL
"195","224","111","6","73","Wem wird er gebühren?",NULL
"196","224","111","6","74","Sann der Alte hin und her,",NULL
"197","224","111","6","75","Hat den Spruch verkündigt:",NULL
"198","224","111","6","76","„Beide – haben schwer [hand writing „Schäfer“ ??]",NULL
"199","224","111","6","77","Sich am Volk versündigt.“",NULL
"200","224","111","6","78","„Freiburg und Brigittenau!",NULL
"201","224","111","6","79","Rastatt, Arad’s Galgen!",NULL
"202","224","111","6","80","Zwi – blond und grau –  [hand writing illegible]",NULL
"203","224","111","6","81","Mögen sie sich balgen!“ – ",NULL
"204","224","111","6","82","„Doch, wenn müde bis zum Tod,",NULL
"205","224","111","6","83","Beide sich bestritten – ",NULL
"206","224","111","6","84","Ueber sie auf mein Gebot",NULL
"207","224","111","6","85","Ruft mir dann den Dritten!",NULL
"208","224","111","6","86","„Schwert an Schwert und Schild an Schild",NULL
"209","224","111","6","87","Mögen wild ertönen!",NULL
"210","224","111","6","88","Nur das Recht des Stärkern gilt",NULL
"211","224","111","6","89","Bei den Erdensöhnen.",NULL
"212","224","111","6","90","[8] „Denn ich will in Nacht und Graus",NULL
"213","224","111","6","91","[hand writing illegible] - - begraben“.",NULL
"214","224","111","6","92","Sprach es und zum Leichenschmaus",NULL
"215","224","111","6","93","Rauschen Odin’s Raben. *)",NULL
"216","224","111","6","94","18.Juni 1866.",NULL
"217","224","111","6","95","Die Jahre 66-70 füllen außer den vielseitigsten naturwissenschaftlichen und Sprach-Studien auch die verschiedenen Shakespeare-Uebertragungen aus, von denen sieben in der Bodenstedt’schen Sammlung treu und unentstellt, sie der Dichter geschrieben, erschienen sind, und vor diesen in dem Reimer’schen Verlag der „Coriolan“. ",NULL
"218","224","111","6","96","Bei diesem Anlaß kann ich ihnen umhin, eines Umstandes zu erwähnen, desse ich mich noch heute nach so langer Zeit nicht ohne Empörung erinnern kann, und für dessen Wahrheit ich bürge:",NULL
"219","224","111","6","97","Ein Jugendfreund Georg Herwegh’s. Franz von Dingelstedt, hatte zur Zeit im Namen der Weimar thronenden Shakespear-Gesellschaft, deren Vorstandt er, glaube ich, war, die Frage an ihn gestellt, ob er die Uebertragung der sämmtlichen „römischen Dramen“ übernehmen wolle, und auch auf’s Taktvollste und Einsitichtigste die geschäftliche Seite dieser Angelegenheit besprochen und geordnet. Coriolan, ein Lieblingsstück unseres Verstorbenen, sollte den Reigen eröffnen, und wenn irgend eine Feder, so eignete sich wohl die Georg Herwegh’s dazu, gerade dieses Stück in seiner ganzen Schönheit wiederzugeben.",NULL
"220","224","111","6","98","Es gelang denn auch, wie Dingelstedt und so mancher Anderer es vorausgesehen, auf’s Vollkommenste, und die von mir verfertigte Abschrift des Manuskripts ward abgeliefert. ",NULL
"221","224","111","6","99","Da fragte einer der Herren Professoren und Haupthähne der Shakespeare-Gesellschaft, Herr Ulrici, bei Georg Herwegh an, ob dieser ihm gestatten wolle, seiner „Einleitung zum Coriolan“ noch einige Bemerkungen von sich aus beizufügen? ",NULL
"222","224","111","6","100","Sorglos, gleichgültig und ohne jedwede Eitelkeit, wie es unter Dichter in Allem war, was ihn persönlich anging, gab er hierzu gegen meinen Rath seine Einwilligung, und siehe da, was geschah?",NULL
"223","224","111","6","101","[9] Der Herr Professor hatte sich nicht begnügt, die ursprünglich herrliche concise Einleitung durch sein gelehrtes, weitschweifiges „Drum und Dran“ förmlich unter Wasser zu stellen, ",NULL
"224","224","111","6","102","nein, er hatte sich sogar an eine eigenmächtige Umänderung des Textes gemacht, ",NULL
"225","224","111","6","103","so daß ich, der vom Abschreiben viele Seiten dieser großartigen Arbeit, wegen der Schönheit und Vollendung der Form noch Wort für Wort im Gedächtnis geblieben waren, und die das, wenngleich ziemlich unleserlich gewordene Manuskript zur Vergleichung noch besaß, buchstäblich durch diesen Vandalismus wie vom Schlage gerührt blieb, denn keine Seite war unverfälscht und verballhornt geblieben. ",NULL
"226","224","111","6","104","Ich war darüber so unglücklich, daß ich den Dichter flehentlich bat, doch eine öffentliche Erklärung abzugeben, weil es doch hier ja um kein Vergehen gegen die Privatperson, sondern um eines gegen den heiligen Geist, gegen den Poeten handle. ",NULL
"227","224","111","6","105","„Laß es gehen!“ antwortete er mir; „cela ne vaut pas la peine.“*)",NULL
"228","224","111","6","106","Ich macht mir darauf das schmerzliche Vergnügen, eines der Exemplare in seiner urprünglichen Form wieder herzustellen – aber nützt es? ",NULL
"229","224","111","6","107","In die Oeffentlichkeit ist doch nur der „verstümmelte Coriolan“ gedrungen.",NULL
"230","224","111","6","108","Im Jahre 1870 lebten wir schon seit vier Jahren hier in Baden. Dieses Jahr zählt für viele im Leben Georg Herweg’s!",NULL
"231","224","111","6","109","Sie fragen, wie er sich zu diesem welterschütternden Ereigniß verhielt? ",NULL
"232","224","111","6","110","Er soll Ihnen selbst antworten. Von Sedan an schämte er sich ein Deutscher zu sein, denn er besaß jenen allerdings selten gewordenen Patriotismus, der über die Fehler des eigenen Volkes erröthet, weil er sich mit dafür verantwortlich fühlt, der das am französischen Volke durch die Annexion begangene Unrecht wie eine persönliche Schuld mit empfand, und nicht die wohlfeile Vaterlandsliebe. ",NULL
"233","224","111","6","111","Derer, die sich nur im Siege ihrer Nation erinnern, wie wenig Theil sie auch an demselben haben, welcher Art derselbe auch sein möge, - ",NULL
"234","224","111","6","112","Derer, für die auch der im Blut der Freiheit getränkte Lorbeer noch eine Ruhmestrophäe bleibt.",NULL
"235","224","111","6","113","So hören wir denn auf der einen Seite das Hosiannah über den Sieg von einem der „freiwilligen Preußen“, in der selbstgefälligen, wohlbeleibten und wohlgenährten „Wieder-Unsere-Literatur“ anstimmend, und auf der anderen, den Trauergesang der „eisernen Lerche“ über die zu Grabe getragene Freiheit.",NULL
"236","224","111","6","114","[10] Wählen Sie selbst zwischen beiden, geehrter Herr, entscheiden, Sie welche Art von Patriotismus Ihnen die rechte scheint? – ",NULL
"237","224","111","6","115","Epilog zum Kriege.",NULL
"238","224","111","6","116","Germania, der Sieg ist dein!",NULL
"239","224","111","6","117","Die Fahnen wehn, die Glocken klingen,",NULL
"240","224","111","6","118","Elsaß ist dein und Lotharingen,",NULL
"241","224","111","6","119","Du sprichst, jetzt muß der Bau gelingen,",NULL
"242","224","111","6","120","Bald holen wir den letzten Stein.",NULL
"243","224","111","6","121","Gestützt auf deines Schwertes Knauf,",NULL
"244","224","111","6","122","Lobst di in frommen Telegrammen",NULL
"245","224","111","6","123","Den Herrn, von dem die Herren stammen,",NULL
"246","224","111","6","124","Und aus Zerstörung, Tod und Flammen",NULL
"247","224","111","6","125","Steigt heiß dein Dank zum Himmel auf.",NULL
"248","224","111","6","126","Nach vierundzwanzig Schlachten liegt",NULL
"249","224","111","6","127","Der Feind am Boden, überwunden;",NULL
"250","224","111","6","128","Bis in die Stadt voll Blut und Wunden,",NULL
"251","224","111","6","129","Die keinen Retterarm gefunden",NULL
"252","224","111","6","130","Brichst du dir Bahn, du hast gesiegt.",NULL
"253","224","111","6","131","Schwarz, weiß und roth! um ein Panier ",NULL
"254","224","111","6","132","Vereinigt stehen Süd und Norden;",NULL
"255","224","111","6","133","Du bist im ruhmgekrönten Norden",NULL
"256","224","111","6","134","Das erste Land der Welt geworden – ",NULL
"257","224","111","6","135","Germania, mir graut vor dir.",NULL
"258","224","111","6","136","Mir graut vor dir; ich glaube fast,",NULL
"259","224","111","6","137","Daß du, in argen Wahn versunken",NULL
"260","224","111","6","138","Mit falscher Größe suchst zu prunken, ",NULL
"261","224","111","6","139","Und daß du, gottesgnadentrunken,",NULL
"262","224","111","6","140","Das Menschenrecht bergessen hast.",NULL
"263","224","111","6","141","Schon lenkt ein Kaiser dich am Zaum,",NULL
"264","224","111","6","142","Ein strammer, strenger Scepterhalter.",NULL
"265","224","111","6","143","Hofgarden fingen ihre Psalter",NULL
"266","224","111","6","144","Dem auferstand’nen Mittelalter",NULL
"267","224","111","6","145","Und 89*) wird ein Traum.",NULL
"268","224","111","6","146","[11] Ein Traum? – Du sahst, wie Frankreich fiel",NULL
"269","224","111","6","147","Durch einen Cäsar, sahst die Sühne",NULL
"270","224","111","6","148","Vollzogen auf der Schreckensbühne. – ",NULL
"271","224","111","6","149","Deutschland, gedeihe, wachse, grüne,",NULL
"272","224","111","6","150","Geläutert durch dies Trauerspiel!",NULL
"273","224","111","6","151","Febr. 1871. Georg Herwegh",NULL
"274","224","111","6","152","Ich hätte diesem Gedicht kaum noch Etwas hinzuzufügen, wenn ich nicht noch mit ein paar Worten der letzten Wünsche Georg Herwegh’s als Ergänzung zu dieser kleinen Lebensskizze Erwähnung thun wollte.",NULL
"275","224","111","6","153","„Sollte ich, wie ich es wünsche und glaube, vor dir sterben, so versprich mir – ",NULL
"276","224","111","6","154","dies waren seine Worte – ",NULL
"277","224","111","6","155","daß kein geistlicher mit meiner Leiche geht, denn dies wäre eine Lüge, ein Hohn, meinem ganzen Leben gegenüber – versprich mir aber auch, ",NULL
"278","224","111","6","156","daß man mich nicht innerhalb des deutschen Reiches bestattet, laß mir in freier republikanischer Erde begraben, in unserm Heimathskanton.“ – ",NULL
"279","224","111","6","157","Und Beides ist ihm geworden.",NULL
"280","224","111","6","158","Er sah in dem heutigen Preußen – ",NULL
"281","224","111","6","159","ich spreche von dem offiziösen, nicht vom Volke, denn das ist überall gleich tapfer, gleich opferfähig, gleich leichtgläubig, gleich blind bereit, sich zur Schlachtbank führen zu lassen – ",NULL
"282","224","111","6","160","er sah in ihm den todfeind aller Freiheit, ",NULL
"283","224","111","6","161","und dieser Ueberzeugung entsprang auch die letzte Bitte Georg Herwegs an seine Söhne, ihm an dem Tage, wo Preußen als solches dereinst vernichtet sein würde, auf seinen Grabstein die Worte zu schreiben: „Freue dich Vater, Preußen ist nicht mehr!“ ",NULL
"284","224","111","6","162","denn das würde ihn noch unter der Erde beglücken. Und wissen Sie, geehrter Herr, welches meines Erachtens das schönste Vermächtniß ist, das Georg Herwegh seiner Frau und seinen Kindern außer seinem reinen, großen Namen gelassen? ",NULL
"285","224","111","6","163","Das ist seine freiwillige Armuth, die durch die kleinste Concession seinerseits sich so leicht in Reichtum hätte verwandeln können, das ist das Bewußtsein, ",NULL
"286","224","111","6","164","der einzige lebende deutsche Dichter gewesen zu sein, ",NULL
"287","224","111","6","165","der inmitten des allgemeinen Siegesrausches nüchtern geblieben, der das Herz gehabt hat, nicht zu vergessen, was er, was wir Alle diesem „verkommenen Volk der Franzosen“ verdanken, ",NULL
"288","224","111","6","166","der in der Annexion von Elsas und Lothringen kein Heil, sondern ein Verbrechen gegen das Menschenrecht gesehen ",NULL
"289","224","111","6","167","und den Muth gehabt hat, seine Stimme der Besiegten zu erheben. ",NULL
"290","224","111","6","168","Seit der Annexion von Elsaß und Lothringen hätte ihn, der so nah von Straßburg lebte, Nichts dazu bewegen können, diese Stadt als [12] Deutscher zu besuchen. ",NULL
"291","224","111","6","169","Und hier das Gedicht, in dem er dieser Empfindung über die Annexion Ausdruck geliehen:",NULL
"292","224","111","6","170","Die Siegestrunkenen.",NULL
"293","224","111","6","171","Vorüber ist der harte Strauß,",NULL
"294","224","111","6","172","Der welsche Drache liegt bezwungen,",NULL
"295","224","111","6","173","Und Bismarck-Siegfried kehrt nach Haus",NULL
"296","224","111","6","174","Mit seinem Schatz der Nibelungen;",NULL
"297","224","111","6","175","Stolz blickt auf ihrer Kinder Schaar",NULL
"298","224","111","6","176","Germania, die Heldenmutter;",NULL
"299","224","111","6","177","Stolz blickt das Denkervolk sogar",NULL
"300","224","111","6","178","Auf Döllinger, den Afterluther.",NULL
"301","224","111","6","179","Ihr habt ein neues deutsches Reich,",NULL
"302","224","111","6","180","Von Junkerhänden aufgerichtet;",NULL
"303","224","111","6","181","Redwitz besingt den Schwabenstreich,",NULL
"304","224","111","6","182","Und hat ein dickes Buch gedichtet;",NULL
"305","224","111","6","183","Ihr habt ein neues Oberhaupt",NULL
"306","224","111","6","184","Ihr Elsaß-Lothringen-Verspeiser;",NULL
"307","224","111","6","185","Den Papst, an den Ihr nicht mehr glaubt,",NULL
"308","224","111","6","186","Ersetzt ein infallibler*) Kaiser.",NULL
"309","224","111","6","187","Ihr wähnt Euch einig, weil die Pest",NULL
"310","224","111","6","188","Der Knechtschaft sich verallgemeinert,",NULL
"311","224","111","6","189","Weil täglich noch der kleine Rest",NULL
"312","224","111","6","190","Lebend’ger Seelen sich verkleinert;",NULL
"313","224","111","6","191","Ihr wähnt Euch einig, weil ein Mann",NULL
"314","224","111","6","192","Darf über Krieg und Frieden schalten",NULL
"315","224","111","6","193","Und Euch zur Schlachtbank führen kann",NULL
"316","224","111","6","194","Mit der Parol‘: das Maul gehalten!",NULL
"317","224","111","6","195","Ach, Einheit ist ein leerer Schall,",NULL
"318","224","111","6","196","Wenn sie nicht Einheit ist im Guten,",NULL
"319","224","111","6","197","Wenn ihr korinthisches Metall",NULL
"320","224","111","6","198","Uns mahnt an Mord und Städtegluthen;",NULL
"321","224","111","6","199","Ach, Einheit ist ein tönend Erz,",NULL
"322","224","111","6","200","Wenn sie nur pochend auf Kanonen",NULL
"323","224","111","6","201","Zu reden weiß an unser Herz – ",NULL
"324","224","111","6","202","Und klingt es anders von den Thronen?",NULL
"325","224","111","6","203","[13] Einheit des Rechtes ist kein Schild,",NULL
"326","224","111","6","204","Der uns bewahrt vor Unterdrückung;",NULL
"327","224","111","6","205","Nor wo als Recht das Rechte gilt,",NULL
"328","224","111","6","206","Wird sie zum Segen, zur Beglückung.",NULL
"329","224","111","6","207","Nur diese war’s, die mir erstrebt,",NULL
"330","224","111","6","208","Die Einheit, die man auf den Namen ",NULL
"331","224","111","6","209","Der Freiheit aus der Taufe hebt;",NULL
"332","224","111","6","210","Doch Eure stammt von Teufel. Amen!",NULL
"333","224","111","6","211","Im Frühjahr 1871.",NULL
"334","224","111","6","212","Und jetzt ruh‘ in Frieden, dort, wo man stolz ist, Dir die letzte Ruhestätte bereitet zu haben. ",NULL
